TimeStamp;30 Температура масла в магистрали общей откачки (поз. Тм);31 Температура слива масла из опоры турбины (поз. Т606);32 Температура масла на входе в двигатель за фильтром (поз. Т607);33 Температура топливного газа перед СК (перед расходомерным устройством) (поз. Ттг);34 Давление масла в нагнетающей магистрали двигателя (после фильтра) (поз. Pм);35 Давление масла в магистрали общей откачки (поз. Р615);36 Давление за ОК Pk1;37 Давление за ОК Pk2;38 Давление топливного газа перед дозаторами (поз. Pтг1.1);39 Вибрация промежуточного корпуса газогенератора (гориз.) (поз. В1);40 Вибрация корпуса силовой турбины (гориз.) (поз. В2);41 Положение дозатора газа 8402 (или ДУС-6,5 МП) ( поз. А ДГ);42 Контроль управления дозатором газа ДГ ;43 Частота вращения РНД (Расчетная);44 Частота вращения РВД (Расчетная);45 Частота вращения РСТ (Расчетная);46 Температура воздуха на входе в газогенератор (Расчетная);47 Давление воздуха за компрессором (Расчетная);48 Частота вращения РНД приведенная;49 Частота вращения РВД приведенная;50 Температура газов за ТНД максимальная (Расчетная);51 Положение лопаток НА КВД. (поз. A2);52 Положение КПВ (поз. A3)
20:27:11.177;32.579;37.861;40.451;11.637;281.609;178.273;165.487;165.415;2974.925;2.722;2.298;10.734;10.873;3464.668;8719.976;1215.058;-23.074;165.451;3717.920;9358.507;378.812;7.709;6.969
20:27:11.197;32.579;37.865;40.451;11.637;281.609;178.273;165.487;165.415;2966.654;2.722;2.298;10.734;10.873;3464.668;8719.976;1215.058;-23.074;165.451;3718.109;9357.843;378.812;7.709;6.969
20:27:11.216;32.579;37.867;40.451;11.637;281.609;178.273;165.487;165.415;2962.518;2.722;2.298;10.734;10.873;3464.668;8719.976;1215.058;-23.074;165.451;3718.110;9357.846;378.812;7.709;6.969
20:27:11.237;32.616;37.868;40.451;11.634;281.519;178.970;165.487;165.415;2960.450;2.722;2.298;10.734;10.873;3464.668;8719.976;1215.058;-23.074;165.451;3718.110;9357.847;378.812;7.709;6.969
20:27:11.257;32.616;37.875;40.451;11.634;281.519;178.970;159.921;166.574;2941.359;2.736;2.303;10.756;10.832;3464.668;8719.976;1215.058;-23.074;165.451;3718.110;9357.847;378.812;7.767;6.938
20:27:11.277;32.616;37.878;40.451;11.634;281.519;178.970;159.921;166.574;2931.814;2.736;2.303;10.756;10.832;3464.691;8720.147;1215.018;-23.074;163.248;3718.111;9357.848;378.770;7.767;6.938
20:27:11.297;32.616;37.880;40.451;11.634;281.519;178.970;159.921;166.574;2927.041;2.736;2.303;10.756;10.832;3464.691;8720.147;1215.018;-23.074;163.248;3718.136;9358.032;378.749;7.767;6.938
20:27:11.316;32.616;37.881;40.451;11.634;281.519;178.970;159.921;166.574;2924.655;2.736;2.303;10.756;10.832;3464.691;8720.147;1215.018;-23.074;163.248;3718.136;9358.032;378.738;7.767;6.938
20:27:11.337;32.635;37.881;40.451;11.633;281.428;179.958;159.921;166.574;2923.461;2.736;2.303;10.756;10.832;3464.691;8720.147;1215.018;-23.075;163.248;3718.136;9358.032;378.733;7.767;6.938
20:27:11.357;32.635;37.894;40.451;11.633;281.428;179.958;165.255;164.256;2934.800;2.729;2.310;10.756;10.826;3464.691;8720.147;1215.018;-23.075;163.248;3718.136;9358.032;378.730;7.656;6.944
20:27:11.377;32.635;37.900;40.451;11.633;281.428;179.958;165.255;164.256;2940.469;2.729;2.310;10.756;10.826;3467.465;8719.564;1214.981;-23.069;164.755;3718.136;9358.032;378.687;7.656;6.944
20:27:11.397;32.635;37.903;40.451;11.633;281.428;179.958;165.255;164.256;2943.304;2.729;2.310;10.756;10.826;3467.465;8719.564;1214.981;-23.066;164.755;3721.068;9357.297;378.665;7.656;6.944
20:27:11.416;32.635;37.905;40.451;11.633;281.428;179.958;165.255;164.256;2944.721;2.729;2.310;10.756;10.826;3467.465;8719.564;1214.981;-23.064;164.755;3721.047;9357.243;378.655;7.656;6.944
20:27:11.437;32.635;37.906;40.451;11.633;281.428;179.958;165.255;164.256;2945.430;2.729;2.310;10.756;10.826;3467.465;8719.564;1214.981;-23.064;164.755;3721.036;9357.216;378.649;7.656;6.944
20:27:11.457;32.645;37.912;40.463;11.632;281.355;180.628;164.868;165.106;2978.126;2.729;2.305;10.734;10.876;3467.465;8719.564;1214.981;-23.063;164.755;3721.031;9357.202;378.646;7.633;6.969
20:27:11.477;32.645;37.916;40.463;11.632;281.355;180.628;164.868;165.106;2994.474;2.729;2.305;10.734;10.876;3464.148;8719.564;1214.955;-23.063;164.987;3721.028;9357.195;378.620;7.633;6.969
20:27:11.497;32.645;37.917;40.463;11.632;281.355;180.628;164.868;165.106;3002.648;2.729;2.305;10.734;10.876;3464.148;8719.564;1214.955;-23.063;164.987;3717.467;9357.192;378.607;7.633;6.969
20:27:11.516;32.645;37.918;40.463;11.632;281.355;180.628;164.868;165.106;3006.735;2.729;2.305;10.734;10.876;3464.148;8719.564;1214.955;-23.063;164.987;3717.466;9357.189;378.600;7.633;6.969
20:27:11.537;32.685;37.919;40.469;11.632;281.337;181.278;164.868;165.106;3008.778;2.729;2.305;10.734;10.876;3464.148;8719.564;1214.955;-23.063;164.987;3717.466;9357.188;378.597;7.633;6.969
20:27:11.557;32.685;37.935;40.469;11.632;281.337;181.278;163.400;164.256;2999.906;2.729;2.307;10.734;10.894;3464.148;8719.564;1214.955;-23.063;164.987;3717.466;9357.188;378.595;7.659;6.897
20:27:11.577;32.685;37.943;40.469;11.632;281.337;181.278;163.400;164.256;2995.470;2.729;2.307;10.734;10.894;3465.226;8719.405;1214.939;-23.069;163.828;3717.466;9357.188;378.586;7.659;6.897
20:27:11.597;32.685;37.947;40.469;11.632;281.337;181.278;163.400;164.256;2993.251;2.729;2.307;10.734;10.894;3465.226;8719.405;1214.939;-23.072;163.828;3718.666;9357.126;378.581;7.659;6.897
20:27:11.616;32.685;37.949;40.469;11.632;281.337;181.278;163.400;164.256;2992.143;2.729;2.307;10.734;10.894;3465.226;8719.405;1214.939;-23.073;163.828;3718.688;9357.182;378.579;7.659;6.897
20:27:11.635;32.685;37.950;40.469;11.632;281.337;181.278;163.400;164.256;2991.588;2.729;2.307;10.734;10.894;3465.226;8719.405;1214.939;-23.074;163.828;3718.699;9357.208;378.578;7.659;6.897
20:27:11.655;32.705;37.963;40.472;11.631;281.393;181.928;164.868;163.638;2960.206;2.734;2.305;10.734;10.860;3465.226;8719.405;1214.939;-23.074;163.828;3718.704;9357.222;378.577;7.684;6.963
20:27:11.675;32.705;37.969;40.472;11.631;281.393;181.928;164.868;163.638;2944.514;2.734;2.305;10.734;10.860;3462.956;8719.060;1214.932;-23.074;164.253;3718.707;9357.229;378.577;7.684;6.963
20:27:11.695;32.705;37.972;40.472;11.631;281.393;181.928;164.868;163.638;2936.669;2.734;2.305;10.734;10.860;3462.956;8719.060;1214.932;-23.074;164.253;3716.271;9356.860;378.577;7.684;6.963
20:27:11.715;32.705;37.974;40.472;11.631;281.393;181.928;164.868;163.638;2932.746;2.734;2.305;10.734;10.860;3462.956;8719.060;1214.932;-23.074;164.253;3716.272;9356.862;378.577;7.684;6.963
20:27:11.736;32.705;37.974;40.472;11.631;281.393;181.928;164.868;163.638;2932.746;2.734;2.305;10.734;10.860;3462.956;8719.060;1214.932;-23.074;164.253;3716.272;9356.862;378.577;7.684;6.963
20:27:11.755;32.715;37.985;40.485;11.631;281.458;182.067;168.424;164.565;2983.295;2.736;2.310;10.734;10.860;3462.956;8719.060;1214.932;-23.074;164.253;3716.273;9356.864;378.577;7.870;6.913
20:27:11.775;32.715;37.990;40.485;11.631;281.458;182.067;168.424;164.565;3009.550;2.736;2.310;10.734;10.860;3464.756;8719.241;1214.913;-23.075;166.494;3716.273;9356.864;378.577;7.870;6.913
20:27:11.795;32.715;37.992;40.485;11.631;281.458;182.067;168.424;164.565;3022.677;2.736;2.310;10.734;10.860;3464.756;8719.241;1214.913;-23.075;166.494;3718.205;9357.060;378.577;7.870;6.913
20:27:11.815;32.715;37.993;40.485;11.631;281.458;182.067;168.424;164.565;3029.241;2.736;2.310;10.734;10.860;3464.756;8719.241;1214.913;-23.075;166.494;3718.205;9357.060;378.577;7.870;6.913
20:27:11.836;32.715;37.993;40.485;11.631;281.458;182.067;168.424;164.565;3029.241;2.736;2.310;10.734;10.860;3464.756;8719.241;1214.913;-23.075;166.494;3718.205;9357.060;378.577;7.870;6.913
20:27:11.855;32.732;37.994;40.492;11.608;281.546;181.386;168.424;164.565;3032.523;2.736;2.310;10.734;10.860;3464.756;8719.241;1214.913;-23.075;166.494;3718.205;9357.060;378.577;7.870;6.913
20:27:11.875;32.732;37.999;40.492;11.608;281.546;181.386;164.250;165.106;3023.946;2.736;2.317;10.737;10.888;3462.989;8718.853;1214.891;-23.075;164.678;3718.205;9357.060;378.552;7.575;6.919
20:27:11.895;32.732;38.000;40.492;11.608;281.546;181.386;164.250;165.106;3022.517;2.736;2.317;10.737;10.888;3462.989;8718.853;1214.891;-23.075;164.678;3716.309;9356.643;378.539;7.575;6.919
20:27:11.915;32.732;38.000;40.492;11.608;281.546;181.386;164.250;165.106;3021.802;2.736;2.317;10.737;10.888;3462.989;8718.853;1214.891;-23.075;164.678;3716.309;9356.643;378.533;7.575;6.919
20:27:11.936;32.732;38.000;40.492;11.608;281.546;181.386;164.250;165.106;3021.802;2.736;2.317;10.737;10.888;3462.989;8718.853;1214.891;-23.075;164.678;3716.309;9356.643;378.533;7.575;6.919
20:27:11.955;32.740;38.001;40.495;11.596;281.599;180.304;164.250;165.106;3021.444;2.736;2.317;10.737;10.888;3462.989;8718.853;1214.891;-23.075;164.678;3716.309;9356.643;378.530;7.575;6.919
20:27:11.975;32.740;38.010;40.495;11.596;281.599;180.304;163.632;166.574;3000.677;2.738;2.317;10.734;10.848;3465.133;8719.189;1214.882;-23.075;165.103;3716.309;9356.643;378.536;7.603;6.944
20:27:11.995;32.740;38.012;40.495;11.596;281.599;180.304;163.632;166.574;2997.215;2.738;2.317;10.734;10.848;3465.133;8719.189;1214.882;-23.075;165.103;3718.609;9357.004;378.540;7.603;6.944
20:27:12.015;32.740;38.013;40.495;11.596;281.599;180.304;163.632;166.574;2995.485;2.738;2.317;10.734;10.848;3465.133;8719.189;1214.882;-23.075;165.103;3718.609;9357.004;378.542;7.603;6.944
20:27:12.036;32.740;38.013;40.495;11.596;281.599;180.304;163.632;166.574;2995.485;2.738;2.317;10.734;10.848;3465.133;8719.189;1214.882;-23.075;165.103;3718.609;9357.004;378.542;7.603;6.944
20:27:12.055;32.745;38.007;40.497;11.590;281.607;179.169;165.255;163.793;2976.872;2.736;2.314;10.734;10.832;3465.133;8719.189;1214.882;-23.075;165.103;3718.609;9357.004;378.543;7.656;6.997
20:27:12.075;32.745;38.004;40.497;11.590;281.607;179.169;165.255;163.793;2967.998;2.736;2.314;10.734;10.832;3463.896;8718.693;1214.874;-23.080;164.524;3718.609;9357.004;378.518;7.656;6.997
20:27:12.095;32.745;38.002;40.497;11.590;281.607;179.169;165.255;163.793;2963.561;2.736;2.314;10.734;10.832;3463.896;8718.693;1214.874;-23.083;164.524;3717.325;9356.580;378.505;7.656;6.997
20:27:12.115;32.745;38.002;40.497;11.590;281.607;179.169;165.255;163.793;2961.343;2.736;2.314;10.734;10.832;3463.896;8718.693;1214.874;-23.085;164.524;3717.347;9356.635;378.499;7.656;6.997
20:27:12.136;32.745;38.002;40.497;11.590;281.607;179.169;165.255;163.793;2961.343;2.736;2.314;10.734;10.832;3463.896;8718.693;1214.874;-23.085;164.524;3717.347;9356.635;378.499;7.656;6.997
20:27:12.155;32.747;38.001;40.498;11.599;281.593;177.860;165.255;163.793;2960.233;2.736;2.314;10.734;10.832;3463.896;8718.693;1214.874;-23.085;164.524;3717.357;9356.661;378.496;7.656;6.997
20:27:12.175;32.747;38.020;40.498;11.599;281.593;177.860;164.327;164.951;2972.666;2.734;2.317;10.731;10.823;3463.676;8718.426;1214.857;-23.080;164.639;3717.366;9356.683;378.494;7.714;6.997
20:27:12.195;32.747;38.023;40.498;11.599;281.593;177.860;164.327;164.951;2974.738;2.734;2.317;10.731;10.823;3463.676;8718.426;1214.857;-23.077;164.639;3717.088;9356.289;378.493;7.714;6.997
20:27:12.215;32.747;38.024;40.498;11.599;281.593;177.860;164.327;164.951;2975.774;2.734;2.317;10.731;10.823;3463.676;8718.426;1214.857;-23.076;164.639;3717.067;9356.237;378.493;7.714;6.997
20:27:12.235;32.783;38.025;40.498;11.603;281.577;176.826;164.327;164.951;2976.292;2.734;2.317;10.731;10.823;3463.676;8718.426;1214.857;-23.075;164.639;3717.056;9356.210;378.493;7.714;6.997
20:27:12.255;32.783;38.025;40.498;11.603;281.577;176.826;164.327;164.951;2976.292;2.734;2.317;10.731;10.823;3463.676;8718.426;1214.857;-23.075;164.639;3717.056;9356.210;378.493;7.714;6.997
20:27:12.275;32.783;38.035;40.498;11.603;281.577;176.826;163.941;168.274;2952.316;2.736;2.314;10.747;10.845;3463.676;8718.426;1214.857;-23.075;164.639;3717.048;9356.190;378.493;7.792;7.024
20:27:12.295;32.783;38.040;40.498;11.603;281.577;176.826;163.941;168.274;2940.199;2.736;2.314;10.747;10.845;3464.352;8718.474;1214.864;-23.063;166.107;3717.047;9356.188;378.493;7.792;7.024
20:27:12.315;32.783;38.042;40.498;11.603;281.577;176.826;163.941;168.274;2934.140;2.736;2.314;10.747;10.845;3464.352;8718.474;1214.864;-23.057;166.107;3717.686;9356.020;378.493;7.792;7.024
20:27:12.335;32.802;38.044;40.510;11.605;281.578;176.790;163.941;168.274;2931.110;2.736;2.314;10.747;10.845;3464.352;8718.474;1214.864;-23.054;166.107;3717.642;9355.910;378.493;7.792;7.024
20:27:12.355;32.802;38.044;40.510;11.605;281.578;176.790;163.941;168.274;2931.110;2.736;2.314;10.747;10.845;3464.352;8718.474;1214.864;-23.054;166.107;3717.642;9355.910;378.493;7.792;7.024
20:27:12.375;32.802;38.051;40.510;11.605;281.578;176.790;166.491;166.883;2958.769;2.736;2.322;10.734;10.842;3464.352;8718.474;1214.864;-23.052;166.107;3717.609;9355.827;378.493;7.578;6.969
20:27:12.395;32.802;38.054;40.510;11.605;281.578;176.790;166.491;166.883;2973.355;2.736;2.322;10.734;10.842;3464.597;8718.956;1214.899;-23.052;166.687;3717.604;9355.813;378.493;7.578;6.969
20:27:12.415;32.802;38.056;40.510;11.605;281.578;176.790;166.491;166.883;2980.648;2.736;2.322;10.734;10.842;3464.597;8718.956;1214.899;-23.051;166.687;3717.865;9356.325;378.493;7.578;6.969
20:27:12.435;32.834;38.056;40.517;11.606;281.569;177.542;166.491;166.883;2984.295;2.736;2.322;10.734;10.842;3464.597;8718.956;1214.899;-23.051;166.687;3717.863;9356.322;378.493;7.578;6.969
20:27:12.456;32.834;38.056;40.517;11.606;281.569;177.542;166.491;166.883;2984.295;2.736;2.322;10.734;10.842;3464.597;8718.956;1214.899;-23.051;166.687;3717.863;9356.322;378.493;7.578;6.969
20:27:12.475;32.834;38.070;40.517;11.606;281.569;177.542;164.946;166.497;3013.002;2.738;2.329;10.734;10.882;3464.597;8718.956;1214.899;-23.051;166.687;3717.862;9356.318;378.493;7.764;6.966
20:27:12.495;32.834;38.076;40.517;11.606;281.569;177.542;164.946;166.497;3026.444;2.738;2.329;10.734;10.882;3467.268;8719.721;1215.002;-23.051;165.721;3717.862;9356.317;378.476;7.764;6.966
20:27:12.515;32.834;38.079;40.517;11.606;281.569;177.542;164.946;166.497;3033.165;2.738;2.329;10.734;10.882;3467.268;8719.721;1215.002;-23.051;165.721;3720.728;9357.139;378.468;7.764;6.966
20:27:12.535;32.851;38.081;40.520;11.583;281.555;178.502;164.946;166.497;3036.526;2.738;2.329;10.734;10.882;3467.268;8719.721;1215.002;-23.051;165.721;3720.728;9357.139;378.464;7.764;6.966
20:27:12.556;32.851;38.081;40.520;11.583;281.555;178.502;164.946;166.497;3036.526;2.738;2.329;10.734;10.882;3467.268;8719.721;1215.002;-23.051;165.721;3720.728;9357.139;378.464;7.764;6.966
20:27:12.576;32.851;38.082;40.520;11.583;281.555;178.502;164.946;166.497;3038.206;2.738;2.329;10.734;10.882;3467.268;8719.721;1215.002;-23.051;165.721;3720.728;9357.139;378.462;7.764;6.966
20:27:12.595;32.851;38.091;40.520;11.583;281.555;178.502;164.946;164.797;3043.066;2.743;2.322;10.734;10.888;3467.268;8719.721;1215.002;-23.051;165.721;3720.728;9357.139;378.461;7.873;6.947
20:27:12.616;32.851;38.096;40.520;11.583;281.555;178.502;164.946;164.797;3045.496;2.743;2.322;10.734;10.888;3467.043;8719.862;1215.065;-23.051;164.871;3720.728;9357.139;378.502;7.873;6.947
20:27:12.636;32.851;38.099;40.520;11.583;281.555;178.502;164.946;164.797;3046.710;2.743;2.322;10.734;10.888;3467.043;8719.862;1215.065;-23.051;164.871;3720.487;9357.290;378.523;7.873;6.947
20:27:12.657;32.859;38.100;40.521;11.572;281.548;179.298;164.946;164.797;3047.318;2.743;2.322;10.734;10.888;3467.043;8719.862;1215.065;-23.051;164.871;3720.487;9357.290;378.533;7.873;6.947
20:27:12.676;32.859;38.101;40.521;11.572;281.548;179.298;164.946;164.797;3047.622;2.743;2.322;10.734;10.888;3467.043;8719.862;1215.065;-23.051;164.871;3720.487;9357.290;378.538;7.873;6.947
20:27:12.696;32.859;38.117;40.521;11.572;281.548;179.298;163.709;166.342;3031.943;2.745;2.324;10.734;10.820;3467.043;8719.862;1215.065;-23.051;164.871;3720.487;9357.290;378.541;7.842;6.966
20:27:12.716;32.859;38.125;40.521;11.572;281.548;179.298;163.709;166.342;3024.103;2.745;2.324;10.734;10.820;3466.572;8720.420;1215.078;-23.057;165.026;3720.487;9357.290;378.534;7.842;6.966
20:27:12.736;32.859;38.129;40.521;11.572;281.548;179.298;163.709;166.342;3020.183;2.745;2.324;10.734;10.820;3466.572;8720.420;1215.078;-23.060;165.026;3720.024;9357.998;378.530;7.842;6.966
20:27:12.756;32.863;38.131;40.534;11.578;281.545;179.871;163.709;166.342;3018.224;2.745;2.324;10.734;10.820;3466.572;8720.420;1215.078;-23.061;165.026;3720.045;9358.052;378.529;7.842;6.966
20:27:12.777;32.863;38.132;40.534;11.578;281.545;179.871;163.709;166.342;3017.244;2.745;2.324;10.734;10.820;3466.572;8720.420;1215.078;-23.062;165.026;3720.056;9358.079;378.528;7.842;6.966
20:27:12.796;32.863;38.138;40.534;11.578;281.545;179.871;165.332;166.419;3005.561;2.748;2.331;10.734;10.823;3466.572;8720.420;1215.078;-23.063;165.026;3720.062;9358.093;378.527;7.628;7.097
20:27:12.816;32.863;38.142;40.534;11.578;281.545;179.871;165.332;166.419;2999.719;2.748;2.331;10.734;10.823;3466.962;8720.251;1215.068;-23.063;165.876;3720.064;9358.100;378.527;7.628;7.097
20:27:12.836;32.863;38.143;40.534;11.578;281.545;179.871;165.332;166.419;2996.799;2.748;2.331;10.734;10.823;3466.962;8720.251;1215.068;-23.063;165.876;3720.484;9357.922;378.527;7.628;7.097
20:27:12.855;32.901;38.144;40.540;11.581;281.590;180.102;165.332;166.419;2995.338;2.748;2.331;10.734;10.823;3466.962;8720.251;1215.068;-23.063;165.876;3720.485;9357.924;378.527;7.628;7.097
20:27:12.877;32.901;38.145;40.540;11.581;281.590;180.102;165.332;166.419;2994.608;2.748;2.331;10.734;10.823;3466.962;8720.251;1215.068;-23.063;165.876;3720.485;9357.925;378.527;7.628;7.097
20:27:12.896;32.901;38.158;40.540;11.581;281.590;180.102;164.868;165.338;3014.093;2.748;2.336;10.734;10.823;3466.962;8720.251;1215.068;-23.063;165.876;3720.485;9357.925;378.527;7.792;7.038
20:27:12.916;32.901;38.164;40.540;11.581;281.590;180.102;164.868;165.338;3023.836;2.748;2.336;10.734;10.823;3467.210;8720.238;1215.054;-23.063;165.103;3720.486;9357.926;378.527;7.792;7.038
20:27:12.936;32.901;38.167;40.540;11.581;281.590;180.102;164.868;165.338;3028.707;2.748;2.336;10.734;10.823;3467.210;8720.238;1215.054;-23.063;165.103;3720.752;9357.912;378.527;7.792;7.038
20:27:12.956;32.920;38.169;40.543;11.582;281.640;179.875;164.868;165.338;3031.143;2.748;2.336;10.734;10.823;3467.210;8720.238;1215.054;-23.063;165.103;3720.752;9357.912;378.527;7.792;7.038
20:27:12.977;32.920;38.169;40.543;11.582;281.640;179.875;164.868;165.338;3032.361;2.748;2.336;10.734;10.823;3467.210;8720.238;1215.054;-23.063;165.103;3720.752;9357.912;378.527;7.792;7.038
20:27:12.995;32.920;38.179;40.543;11.582;281.640;179.875;166.801;163.793;3014.232;2.750;2.347;10.759;10.823;3467.210;8720.238;1215.054;-23.063;165.103;3720.752;9357.912;378.527;7.795;6.916
20:27:13.016;32.920;38.184;40.543;11.582;281.640;179.875;166.801;163.793;3005.168;2.750;2.347;10.759;10.823;3466.816;8720.381;1215.071;-23.063;165.297;3720.752;9357.912;378.527;7.795;6.916
20:27:13.036;32.920;38.187;40.543;11.582;281.640;179.875;166.801;163.793;3000.636;2.750;2.347;10.759;10.823;3466.816;8720.381;1215.071;-23.063;165.297;3720.330;9358.065;378.527;7.795;6.916
20:27:13.057;32.929;38.188;40.545;11.583;281.693;179.493;166.801;163.793;2998.370;2.750;2.347;10.759;10.823;3466.816;8720.381;1215.071;-23.063;165.297;3720.330;9358.065;378.527;7.795;6.916
20:27:13.075;32.929;38.189;40.545;11.583;281.693;179.493;166.801;163.793;2997.237;2.750;2.347;10.759;10.823;3466.816;8720.381;1215.071;-23.063;165.297;3720.330;9358.065;378.527;7.795;6.916
20:27:13.096;32.929;38.195;40.545;11.583;281.693;179.493;162.936;169.742;2961.361;2.752;2.350;10.759;10.826;3466.816;8720.381;1215.071;-23.063;165.297;3720.330;9358.065;378.527;7.792;6.994
20:27:13.116;32.929;38.198;40.545;11.583;281.693;179.493;162.936;169.742;2943.422;2.752;2.350;10.759;10.826;3467.237;8720.083;1215.086;-23.063;166.339;3720.330;9358.065;378.535;7.792;6.994
20:27:13.136;32.929;38.200;40.545;11.583;281.693;179.493;162.936;169.742;2934.453;2.752;2.350;10.759;10.826;3467.237;8720.083;1215.086;-23.063;166.339;3720.781;9357.745;378.539;7.792;6.994
20:27:13.155;32.957;38.201;40.546;11.572;281.700;179.348;162.936;169.742;2929.969;2.752;2.350;10.759;10.826;3467.237;8720.083;1215.086;-23.063;166.339;3720.781;9357.745;378.542;7.792;6.994
20:27:13.175;32.957;38.201;40.546;11.572;281.700;179.348;162.936;169.742;2927.726;2.752;2.350;10.759;10.826;3467.237;8720.083;1215.086;-23.063;166.339;3720.781;9357.745;378.543;7.792;6.994
20:27:13.196;32.957;38.198;40.546;11.572;281.700;179.348;163.632;165.647;2927.965;2.759;2.359;10.759;10.823;3467.237;8720.083;1215.086;-23.063;166.339;3720.781;9357.745;378.543;7.600;6.944
20:27:13.216;32.957;38.197;40.546;11.572;281.700;179.348;163.632;165.647;2928.085;2.759;2.359;10.759;10.823;3467.135;8720.005;1215.085;-23.063;164.639;3720.781;9357.745;378.560;7.600;6.944
20:27:13.236;32.957;38.196;40.546;11.572;281.700;179.348;163.632;165.647;2928.145;2.759;2.359;10.759;10.823;3467.135;8720.005;1215.085;-23.063;164.639;3720.672;9357.661;378.569;7.600;6.944
20:27:13.256;32.972;38.196;40.546;11.566;281.667;179.637;163.632;165.647;2928.175;2.759;2.359;10.759;10.823;3467.135;8720.005;1215.085;-23.063;164.639;3720.672;9357.661;378.573;7.600;6.944
20:27:13.276;32.972;38.196;40.546;11.566;281.667;179.637;163.632;165.647;2928.190;2.759;2.359;10.759;10.823;3467.135;8720.005;1215.085;-23.063;164.639;3720.672;9357.661;378.575;7.600;6.944
20:27:13.296;32.972;38.199;40.546;11.566;281.667;179.637;164.095;168.196;2954.726;2.764;2.362;10.737;10.888;3467.135;8720.005;1215.085;-23.063;164.639;3720.672;9357.661;378.576;7.684;6.891
20:27:13.316;32.972;38.200;40.546;11.566;281.667;179.637;164.095;168.196;2967.995;2.764;2.362;10.737;10.888;3466.886;8720.187;1215.057;-23.063;166.146;3720.672;9357.661;378.636;7.684;6.891
20:27:13.336;32.972;38.201;40.546;11.566;281.667;179.637;164.095;168.196;2974.629;2.764;2.362;10.737;10.888;3466.886;8720.187;1215.057;-23.063;166.146;3720.405;9357.856;378.665;7.684;6.891
20:27:13.356;32.979;38.201;40.558;11.563;281.558;180.106;164.095;168.196;2977.946;2.764;2.362;10.737;10.888;3466.886;8720.187;1215.057;-23.063;166.146;3720.405;9357.856;378.680;7.684;6.891
20:27:13.375;32.979;38.201;40.558;11.563;281.558;180.106;164.095;168.196;2979.604;2.764;2.362;10.737;10.888;3466.886;8720.187;1215.057;-23.063;166.146;3720.405;9357.856;378.687;7.684;6.891
20:27:13.396;32.979;38.214;40.558;11.563;281.558;180.106;166.878;166.883;2976.970;2.759;2.371;10.731;10.888;3466.886;8720.187;1215.057;-23.063;166.146;3720.405;9357.856;378.691;7.739;6.888
20:27:13.416;32.979;38.220;40.558;11.563;281.558;180.106;166.878;166.883;2975.654;2.759;2.371;10.731;10.888;3466.432;8719.655;1215.024;-23.063;166.880;3720.405;9357.856;378.693;7.739;6.888
20:27:13.436;32.979;38.224;40.558;11.563;281.558;180.106;166.878;166.883;2974.995;2.759;2.371;10.731;10.888;3466.432;8719.655;1215.024;-23.063;166.880;3719.917;9357.286;378.694;7.739;6.888
20:27:13.456;33.006;38.225;40.564;11.550;281.420;179.710;166.878;166.883;2974.666;2.759;2.371;10.731;10.888;3466.432;8719.655;1215.024;-23.063;166.880;3719.917;9357.286;378.694;7.739;6.888
20:27:13.477;33.006;38.226;40.564;11.550;281.420;179.710;166.878;166.883;2974.501;2.759;2.371;10.731;10.888;3466.432;8719.655;1215.024;-23.063;166.880;3719.917;9357.286;378.694;7.739;6.888
20:27:13.496;33.006;38.226;40.564;11.550;281.420;179.710;166.878;166.883;2974.419;2.759;2.371;10.731;10.888;3466.432;8719.655;1215.024;-23.063;166.880;3719.917;9357.286;378.695;7.739;6.888
20:27:13.516;33.006;38.236;40.564;11.550;281.420;179.710;163.632;166.883;2972.461;2.759;2.376;10.759;10.888;3466.432;8719.655;1215.024;-23.063;166.880;3719.917;9357.286;378.695;7.681;6.997
20:27:13.536;33.006;38.241;40.564;11.550;281.420;179.710;163.632;166.883;2971.482;2.759;2.376;10.759;10.888;3467.500;8719.172;1214.992;-23.069;165.257;3719.917;9357.286;378.695;7.681;6.997
20:27:13.555;33.020;38.243;40.567;11.543;281.332;178.186;163.632;166.883;2970.992;2.759;2.376;10.759;10.888;3467.500;8719.172;1214.992;-23.072;165.257;3721.106;9356.876;378.695;7.681;6.997
20:27:13.577;33.020;38.244;40.567;11.543;281.332;178.186;163.632;166.883;2970.748;2.759;2.376;10.759;10.888;3467.500;8719.172;1214.992;-23.073;165.257;3721.128;9356.931;378.695;7.681;6.997
20:27:13.596;33.020;38.245;40.567;11.543;281.332;178.186;163.632;166.883;2970.625;2.759;2.376;10.759;10.888;3467.500;8719.172;1214.992;-23.074;165.257;3721.139;9356.958;378.695;7.681;6.997
20:27:13.616;33.020;38.261;40.567;11.543;281.332;178.186;164.327;166.883;2984.354;2.762;2.376;10.734;10.894;3467.500;8719.172;1214.992;-23.074;165.257;3721.144;9356.972;378.695;7.575;6.966
20:27:13.636;33.020;38.269;40.567;11.543;281.332;178.186;164.327;166.883;2991.219;2.762;2.376;10.734;10.894;3465.503;8718.943;1214.970;-23.080;165.605;3721.146;9356.978;378.695;7.575;6.966
20:27:13.656;33.026;38.273;40.569;11.540;281.307;176.813;164.327;166.883;2994.651;2.762;2.376;10.734;10.894;3465.503;8718.943;1214.970;-23.083;165.605;3719.048;9356.845;378.695;7.575;6.966
