TimeStamp;Температура слива масла из опоры турбины (поз. Т606);0 - Bad, 1 - Good
12:10:56.488;36.547;1
12:10:56.510;36.547;1
12:10:56.533;36.547;1
12:10:56.558;36.547;1
12:10:56.582;36.547;1
12:10:56.602;36.547;1
12:10:56.625;36.547;1
12:10:56.648;36.547;1
12:10:56.672;36.547;1
12:10:56.695;36.547;1
12:10:56.718;36.547;1
12:10:56.740;36.524;1
12:10:56.763;36.524;1
12:10:56.786;36.524;1
12:10:56.809;36.524;1
12:10:56.832;36.524;1
12:10:56.855;36.524;1
12:10:56.881;36.524;1
12:10:56.901;36.524;1
12:10:56.924;36.524;1
12:10:56.947;36.524;1
12:10:56.973;36.524;1
12:10:56.993;36.524;1
12:10:57.016;36.547;1
12:10:57.039;36.547;1
12:10:57.062;36.547;1
12:10:57.085;36.547;1
12:10:57.110;36.547;1
12:10:57.132;36.547;1
12:10:57.154;36.547;1
12:10:57.179;36.547;1
12:10:57.201;36.547;1
12:10:57.224;36.547;1
12:10:57.246;36.547;1
12:10:57.269;36.547;1
12:10:57.292;36.547;1
12:10:57.315;36.547;1
12:10:57.338;36.571;1
12:10:57.364;36.571;1
12:10:57.385;36.571;1
12:10:57.407;36.571;1
12:10:57.433;36.571;1
12:10:57.456;36.571;1
12:10:57.476;36.571;1
12:10:57.499;36.571;1
12:10:57.523;36.571;1
12:10:57.546;36.571;1
12:10:57.568;36.571;1
12:10:57.593;36.571;1
12:10:57.616;36.571;1
12:10:57.638;36.571;1
12:10:57.660;36.664;1
12:10:57.683;36.664;1
12:10:57.707;36.664;1
12:10:57.731;36.664;1
12:10:57.752;36.664;1
12:10:57.778;36.664;1
12:10:57.798;36.664;1
12:10:57.824;36.664;1
12:10:57.844;36.664;1
12:10:57.867;36.664;1
12:10:57.891;36.664;1
12:10:57.915;36.664;1
12:10:57.938;36.664;1
12:10:57.962;36.664;1
12:10:57.984;36.664;1
12:10:58.006;36.71;1
12:10:58.028;36.71;1
12:10:58.053;36.71;1
12:10:58.075;36.71;1
12:10:58.099;36.71;1
12:10:58.121;36.71;1
12:10:58.144;36.71;1
12:10:58.168;36.71;1
12:10:58.190;36.71;1
12:10:58.212;36.71;1
12:10:58.235;36.71;1
12:10:58.261;36.71;1
12:10:58.284;36.71;1
12:10:58.305;36.71;1
12:10:58.327;36.757;1
12:10:58.350;36.757;1
12:10:58.375;36.757;1
12:10:58.398;36.757;1
12:10:58.421;36.757;1
12:10:58.442;36.757;1
12:10:58.465;36.757;1
12:10:58.488;36.757;1
12:10:58.512;36.757;1
12:10:58.535;36.757;1
12:10:58.557;36.757;1
12:10:58.584;36.757;1
12:10:58.604;36.757;1
12:10:58.627;36.757;1
12:10:58.651;36.803;1
12:10:58.673;36.803;1
12:10:58.695;36.803;1
12:10:58.719;36.803;1
12:10:58.742;36.803;1
12:10:58.764;36.803;1
12:10:58.789;36.803;1
12:10:58.810;36.803;1
12:10:58.833;36.803;1
12:10:58.857;36.803;1
12:10:58.882;36.803;1
12:10:58.904;36.803;1
12:10:58.925;36.803;1
12:10:58.948;36.803;1
12:10:58.971;36.803;1
12:10:58.997;36.803;1
12:10:59.020;36.803;1
12:10:59.041;36.803;1
12:10:59.064;36.803;1
12:10:59.086;36.803;1
12:10:59.111;36.803;1
12:10:59.134;36.803;1
12:10:59.157;36.803;1
12:10:59.183;36.803;1
12:10:59.201;36.803;1
12:10:59.224;36.803;1
12:10:59.248;36.803;1
12:10:59.272;36.873;1
12:10:59.294;36.873;1
12:10:59.316;36.873;1
12:10:59.340;36.873;1
12:10:59.362;36.873;1
12:10:59.386;36.873;1
12:10:59.409;36.873;1
12:10:59.433;36.873;1
12:10:59.456;36.873;1
12:10:59.478;36.873;1
12:10:59.500;36.873;1
12:10:59.523;36.873;1
12:10:59.547;36.873;1
12:10:59.570;36.873;1
12:10:59.592;36.896;1
12:10:59.616;36.896;1
12:10:59.638;36.896;1
12:10:59.661;36.896;1
12:10:59.685;36.896;1
12:10:59.707;36.896;1
12:10:59.730;36.896;1
12:10:59.753;36.896;1
12:10:59.776;36.896;1
12:10:59.799;36.896;1
12:10:59.822;36.896;1
12:10:59.845;36.896;1
12:10:59.868;36.896;1
12:10:59.891;36.896;1
12:10:59.914;36.919;1
12:10:59.937;36.919;1
12:10:59.960;36.919;1
12:10:59.983;36.919;1
12:11:00.007;36.919;1
12:11:00.031;36.919;1
12:11:00.052;36.919;1
12:11:00.075;36.919;1
12:11:00.098;36.919;1
12:11:00.121;36.919;1
12:11:00.144;36.919;1
12:11:00.167;36.919;1
12:11:00.191;36.919;1
12:11:00.213;36.919;1
12:11:00.236;36.989;1
12:11:00.260;36.989;1
12:11:00.286;36.989;1
12:11:00.306;36.989;1
12:11:00.330;36.989;1
12:11:00.353;36.989;1
12:11:00.376;36.989;1
12:11:00.400;36.989;1
12:11:00.421;36.989;1
12:11:00.443;36.989;1
12:11:00.466;36.989;1
12:11:00.489;36.989;1
12:11:00.512;36.989;1
12:11:00.536;36.989;1
12:11:00.561;36.966;1
12:11:00.582;36.966;1
12:11:00.604;36.966;1
12:11:00.629;36.966;1
12:11:00.652;36.966;1
12:11:00.674;36.966;1
12:11:00.696;36.966;1
12:11:00.722;36.966;1
12:11:00.742;36.966;1
12:11:00.766;36.966;1
12:11:00.788;36.966;1
12:11:00.812;36.966;1
12:11:00.836;36.966;1
12:11:00.857;36.942;1
12:11:00.886;36.942;1
12:11:00.905;36.942;1
12:11:00.928;36.942;1
12:11:00.952;36.942;1
12:11:00.974;36.942;1
12:11:00.997;36.942;1
12:11:01.021;36.942;1
12:11:01.041;36.942;1
12:11:01.064;36.942;1
12:11:01.087;36.942;1
12:11:01.110;36.942;1
12:11:01.133;36.942;1
12:11:01.156;36.942;1
12:11:01.182;36.966;1
12:11:01.203;36.966;1
12:11:01.225;36.966;1
12:11:01.248;36.966;1
12:11:01.272;36.966;1
12:11:01.294;36.966;1
12:11:01.317;36.966;1
12:11:01.340;36.966;1
12:11:01.363;36.966;1
12:11:01.386;36.966;1
12:11:01.409;36.966;1
12:11:01.432;36.966;1
12:11:01.455;36.966;1
12:11:01.480;36.966;1
12:11:01.501;37.012;1
12:11:01.524;37.012;1
12:11:01.547;37.012;1
12:11:01.570;37.012;1
12:11:01.594;37.012;1
12:11:01.617;37.012;1
12:11:01.639;37.012;1
12:11:01.663;37.012;1
12:11:01.686;37.012;1
12:11:01.708;37.012;1
12:11:01.731;37.012;1
12:11:01.755;37.012;1
12:11:01.777;37.012;1
12:11:01.801;37.012;1
12:11:01.824;37.012;1
12:11:01.847;37.082;1
12:11:01.869;37.082;1
12:11:01.895;37.082;1
12:11:01.916;37.082;1
12:11:01.939;37.082;1
12:11:01.963;37.082;1
12:11:01.987;37.082;1
12:11:02.010;37.082;1
12:11:02.031;37.082;1
12:11:02.055;37.082;1
12:11:02.077;37.082;1
12:11:02.100;37.082;1
12:11:02.124;37.082;1
12:11:02.148;37.151;1
12:11:02.169;37.151;1
12:11:02.192;37.151;1
12:11:02.217;37.151;1
12:11:02.241;37.151;1
12:11:02.264;37.151;1
12:11:02.286;37.151;1
12:11:02.307;37.151;1
12:11:02.332;37.151;1
12:11:02.354;37.151;1
12:11:02.376;37.151;1
12:11:02.401;37.151;1
12:11:02.422;37.151;1
12:11:02.446;37.151;1
12:11:02.470;37.198;1
12:11:02.492;37.198;1
12:11:02.516;37.198;1
12:11:02.538;37.198;1
12:11:02.563;37.198;1
12:11:02.585;37.198;1
12:11:02.607;37.198;1
12:11:02.631;37.198;1
12:11:02.654;37.198;1
12:11:02.676;37.198;1
12:11:02.698;37.198;1
12:11:02.721;37.198;1
12:11:02.744;37.198;1
12:11:02.769;37.198;1
12:11:02.790;37.268;1
12:11:02.813;37.268;1
12:11:02.836;37.268;1
12:11:02.859;37.268;1
12:11:02.883;37.268;1
12:11:02.907;37.268;1
12:11:02.929;37.268;1
12:11:02.952;37.268;1
12:11:02.974;37.268;1
12:11:02.998;37.268;1
12:11:03.020;37.268;1
12:11:03.043;37.268;1
12:11:03.065;37.268;1
12:11:03.088;37.268;1
12:11:03.111;37.291;1
12:11:03.134;37.291;1
12:11:03.160;37.291;1
12:11:03.181;37.291;1
12:11:03.203;37.291;1
12:11:03.226;37.291;1
12:11:03.252;37.291;1
12:11:03.274;37.291;1
12:11:03.296;37.291;1
12:11:03.320;37.291;1
12:11:03.341;37.291;1
12:11:03.366;37.291;1
12:11:03.389;37.291;1
12:11:03.413;37.314;1
12:11:03.435;37.314;1
12:11:03.457;37.314;1
12:11:03.482;37.314;1
12:11:03.503;37.314;1
12:11:03.525;37.314;1
12:11:03.551;37.314;1
12:11:03.573;37.314;1
12:11:03.594;37.314;1
12:11:03.617;37.314;1
12:11:03.640;37.314;1
12:11:03.665;37.314;1
12:11:03.686;37.314;1
12:11:03.709;37.314;1
12:11:03.732;37.314;1
12:11:03.755;37.314;1
12:11:03.783;37.314;1
12:11:03.801;37.314;1
12:11:03.824;37.314;1
12:11:03.847;37.314;1
12:11:03.870;37.314;1
12:11:03.894;37.314;1
12:11:03.916;37.314;1
12:11:03.940;37.314;1
12:11:03.962;37.314;1
12:11:03.985;37.314;1
12:11:04.008;37.314;1
12:11:04.032;37.314;1
12:11:04.055;37.314;1
12:11:04.077;37.314;1
12:11:04.100;37.314;1
12:11:04.123;37.314;1
12:11:04.146;37.314;1
12:11:04.169;37.314;1
12:11:04.193;37.314;1
12:11:04.215;37.314;1
12:11:04.239;37.314;1
12:11:04.261;37.314;1
12:11:04.285;37.314;1
12:11:04.307;37.314;1
12:11:04.330;37.314;1
12:11:04.355;37.314;1
12:11:04.376;37.314;1
12:11:04.400;37.361;1
12:11:04.422;37.361;1
12:11:04.445;37.361;1
12:11:04.468;37.361;1
12:11:04.492;37.361;1
12:11:04.514;37.361;1
12:11:04.537;37.361;1
12:11:04.560;37.361;1
12:11:04.584;37.361;1
12:11:04.607;37.361;1
12:11:04.630;37.361;1
12:11:04.653;37.361;1
12:11:04.676;37.361;1
12:11:04.698;37.361;1
12:11:04.721;37.361;1
12:11:04.744;37.361;1
12:11:04.767;37.361;1
12:11:04.790;37.361;1
12:11:04.813;37.361;1
12:11:04.836;37.361;1
12:11:04.860;37.361;1
12:11:04.882;37.361;1
12:11:04.905;37.361;1
12:11:04.928;37.361;1
12:11:04.951;37.361;1
12:11:04.975;37.361;1
12:11:04.999;37.361;1
12:11:05.020;37.361;1
12:11:05.043;37.384;1
12:11:05.066;37.384;1
12:11:05.091;37.384;1
12:11:05.112;37.384;1
12:11:05.135;37.384;1
12:11:05.159;37.384;1
12:11:05.183;37.384;1
12:11:05.205;37.384;1
12:11:05.227;37.384;1
12:11:05.250;37.384;1
12:11:05.273;37.384;1
12:11:05.296;37.384;1
12:11:05.321;37.384;1
12:11:05.342;37.407;1
12:11:05.365;37.407;1
12:11:05.389;37.407;1
12:11:05.411;37.407;1
12:11:05.436;37.407;1
12:11:05.458;37.407;1
12:11:05.483;37.407;1
12:11:05.503;37.407;1
12:11:05.526;37.407;1
12:11:05.550;37.407;1
12:11:05.573;37.407;1
12:11:05.595;37.407;1
12:11:05.618;37.407;1
12:11:05.641;37.407;1
12:11:05.665;37.477;1
12:11:05.688;37.477;1
12:11:05.711;37.477;1
12:11:05.735;37.477;1
12:11:05.757;37.477;1
12:11:05.783;37.477;1
12:11:05.803;37.477;1
12:11:05.826;37.477;1
12:11:05.850;37.477;1
12:11:05.872;37.477;1
12:11:05.895;37.477;1
12:11:05.918;37.477;1
12:11:05.941;37.477;1
12:11:05.964;37.477;1
12:11:05.988;37.523;1
12:11:06.009;37.523;1
12:11:06.035;37.523;1
12:11:06.057;37.523;1
12:11:06.081;37.523;1
12:11:06.101;37.523;1
12:11:06.124;37.523;1
12:11:06.147;37.523;1
12:11:06.173;37.523;1
12:11:06.193;37.523;1
12:11:06.216;37.523;1
12:11:06.239;37.523;1
12:11:06.262;37.523;1
12:11:06.286;37.523;1
12:11:06.308;37.523;1
12:11:06.331;37.523;1
12:11:06.354;37.523;1
12:11:06.377;37.523;1
12:11:06.400;37.523;1
12:11:06.424;37.523;1
12:11:06.447;37.523;1
12:11:06.470;37.523;1
12:11:06.492;37.523;1
12:11:06.515;37.523;1
12:11:06.538;37.523;1
12:11:06.563;37.523;1
12:11:06.585;37.523;1
12:11:06.608;37.593;1
12:11:06.630;37.593;1
12:11:06.656;37.593;1
12:11:06.679;37.593;1
12:11:06.701;37.593;1
12:11:06.723;37.593;1
12:11:06.746;37.593;1
12:11:06.769;37.593;1
12:11:06.791;37.593;1
12:11:06.814;37.593;1
12:11:06.837;37.593;1
12:11:06.863;37.593;1
12:11:06.884;37.593;1
12:11:06.907;37.593;1
12:11:06.929;37.546;1
12:11:06.955;37.546;1
12:11:06.977;37.546;1
12:11:07.001;37.546;1
12:11:07.021;37.546;1
12:11:07.046;37.546;1
12:11:07.069;37.546;1
12:11:07.090;37.546;1
12:11:07.113;37.546;1
12:11:07.136;37.546;1
12:11:07.160;37.546;1
12:11:07.183;37.546;1
12:11:07.205;37.546;1
12:11:07.228;37.546;1
12:11:07.254;37.57;1
12:11:07.276;37.57;1
12:11:07.297;37.57;1
12:11:07.320;37.57;1
12:11:07.345;37.57;1
12:11:07.366;37.57;1
12:11:07.392;37.57;1
12:11:07.412;37.57;1
12:11:07.438;37.57;1
12:11:07.459;37.57;1
12:11:07.483;37.57;1
12:11:07.506;37.57;1
12:11:07.527;37.57;1
12:11:07.553;37.593;1
12:11:07.575;37.593;1
12:11:07.596;37.593;1
12:11:07.619;37.593;1
12:11:07.642;37.593;1
12:11:07.665;37.593;1
12:11:07.688;37.593;1
12:11:07.711;37.593;1
12:11:07.734;37.593;1
12:11:07.757;37.593;1
12:11:07.780;37.593;1
12:11:07.803;37.593;1
12:11:07.828;37.593;1
12:11:07.851;37.593;1
12:11:07.873;37.616;1
12:11:07.895;37.616;1
12:11:07.918;37.616;1
12:11:07.941;37.616;1
12:11:07.964;37.616;1
12:11:07.988;37.616;1
12:11:08.010;37.616;1
12:11:08.033;37.616;1
12:11:08.056;37.616;1
12:11:08.083;37.616;1
12:11:08.103;37.616;1
12:11:08.126;37.616;1
12:11:08.148;37.616;1
12:11:08.171;37.616;1
12:11:08.194;37.616;1
12:11:08.217;37.663;1
12:11:08.240;37.663;1
12:11:08.264;37.663;1
12:11:08.287;37.663;1
12:11:08.309;37.663;1
12:11:08.333;37.663;1
12:11:08.356;37.663;1
12:11:08.384;37.663;1
12:11:08.402;37.663;1
12:11:08.425;37.663;1
12:11:08.449;37.663;1
12:11:08.472;37.663;1
12:11:08.494;37.663;1
12:11:08.517;37.663;1
12:11:08.541;37.709;1
12:11:08.564;37.709;1
12:11:08.587;37.709;1
12:11:08.609;37.709;1
12:11:08.633;37.709;1
12:11:08.658;37.709;1
12:11:08.679;37.709;1
12:11:08.704;37.709;1
12:11:08.725;37.709;1
12:11:08.747;37.709;1
12:11:08.772;37.709;1
12:11:08.796;37.709;1
12:11:08.817;37.709;1
12:11:08.839;37.709;1
12:11:08.864;37.709;1
12:11:08.886;37.709;1
12:11:08.909;37.709;1
12:11:08.934;37.709;1
12:11:08.956;37.709;1
12:11:08.977;37.709;1
12:11:09.002;37.709;1
12:11:09.024;37.709;1
12:11:09.047;37.709;1
12:11:09.070;37.709;1
12:11:09.093;37.709;1
12:11:09.117;37.709;1
12:11:09.139;37.709;1
12:11:09.163;37.732;1
12:11:09.184;37.732;1
12:11:09.207;37.732;1
12:11:09.232;37.732;1
12:11:09.254;37.732;1
12:11:09.276;37.732;1
12:11:09.300;37.732;1
12:11:09.324;37.732;1
12:11:09.345;37.732;1
12:11:09.369;37.732;1
12:11:09.391;37.732;1
12:11:09.414;37.732;1
12:11:09.437;37.732;1
12:11:09.460;37.732;1
12:11:09.484;37.756;1
12:11:09.506;37.756;1
12:11:09.530;37.756;1
12:11:09.552;37.756;1
12:11:09.574;37.756;1
12:11:09.597;37.756;1
12:11:09.620;37.756;1
12:11:09.644;37.756;1
12:11:09.667;37.756;1
12:11:09.689;37.756;1
12:11:09.712;37.756;1
12:11:09.735;37.756;1
12:11:09.758;37.756;1
12:11:09.781;37.756;1
12:11:09.806;37.732;1
12:11:09.828;37.732;1
12:11:09.851;37.732;1
12:11:09.873;37.732;1
12:11:09.898;37.732;1
12:11:09.922;37.732;1
12:11:09.943;37.732;1
12:11:09.967;37.732;1
12:11:09.988;37.732;1
12:11:10.011;37.732;1
12:11:10.034;37.732;1
12:11:10.057;37.732;1
12:11:10.084;37.732;1
12:11:10.103;37.779;1
12:11:10.127;37.779;1
12:11:10.151;37.779;1
12:11:10.173;37.779;1
12:11:10.195;37.779;1
12:11:10.218;37.779;1
12:11:10.241;37.779;1
12:11:10.264;37.779;1
12:11:10.287;37.779;1
12:11:10.310;37.779;1
12:11:10.336;37.779;1
12:11:10.358;37.779;1
12:11:10.383;37.779;1
12:11:10.403;37.779;1
12:11:10.425;37.779;1
12:11:10.450;37.849;1
12:11:10.473;37.849;1
12:11:10.494;37.849;1
12:11:10.517;37.849;1
12:11:10.540;37.849;1
12:11:10.563;37.849;1
12:11:10.586;37.849;1
12:11:10.609;37.849;1
12:11:10.632;37.849;1
12:11:10.655;37.849;1
12:11:10.681;37.849;1
12:11:10.704;37.849;1
12:11:10.725;37.849;1
12:11:10.749;37.849;1
12:11:10.770;37.918;1
12:11:10.794;37.918;1
12:11:10.817;37.918;1
12:11:10.839;37.918;1
12:11:10.865;37.918;1
12:11:10.886;37.918;1
12:11:10.908;37.918;1
12:11:10.934;37.918;1
12:11:10.955;37.918;1
12:11:10.979;37.918;1
12:11:11.000;37.918;1
12:11:11.023;37.918;1
12:11:11.046;37.918;1
12:11:11.069;37.918;1
12:11:11.095;37.965;1
12:11:11.115;37.965;1
12:11:11.141;37.965;1
12:11:11.162;37.965;1
12:11:11.184;37.965;1
12:11:11.208;37.965;1
12:11:11.230;37.965;1
12:11:11.256;37.965;1
12:11:11.278;37.965;1
12:11:11.300;37.965;1
12:11:11.322;37.965;1
12:11:11.347;37.965;1
12:11:11.370;37.965;1
12:11:11.393;37.965;1
12:11:11.417;37.965;1
12:11:11.439;37.965;1
12:11:11.461;37.965;1
12:11:11.483;37.965;1
12:11:11.507;37.965;1
12:11:11.531;37.965;1
12:11:11.553;37.965;1
12:11:11.575;37.965;1
12:11:11.599;37.965;1
12:11:11.623;37.965;1
12:11:11.645;37.965;1
12:11:11.669;37.965;1
12:11:11.692;37.965;1
12:11:11.713;38.011;1
12:11:11.739;38.011;1
12:11:11.761;38.011;1
12:11:11.786;38.011;1
12:11:11.806;38.011;1
12:11:11.828;38.011;1
12:11:11.851;38.011;1
12:11:11.877;38.011;1
12:11:11.900;38.011;1
12:11:11.920;38.011;1
12:11:11.946;38.011;1
12:11:11.967;38.011;1
12:11:11.989;38.011;1
12:11:12.012;38.011;1
12:11:12.036;38.104;1
12:11:12.058;38.104;1
12:11:12.083;38.104;1
12:11:12.105;38.104;1
12:11:12.128;38.104;1
12:11:12.152;38.104;1
12:11:12.175;38.104;1
12:11:12.197;38.104;1
12:11:12.221;38.104;1
12:11:12.242;38.104;1
12:11:12.265;38.104;1
12:11:12.289;38.104;1
12:11:12.311;38.104;1
12:11:12.336;38.104;1
12:11:12.358;38.104;1
12:11:12.384;38.081;1
12:11:12.406;38.081;1
12:11:12.427;38.081;1
12:11:12.449;38.081;1
12:11:12.472;38.081;1
12:11:12.496;38.081;1
12:11:12.521;38.081;1
12:11:12.541;38.081;1
12:11:12.564;38.081;1
12:11:12.589;38.081;1
12:11:12.612;38.081;1
12:11:12.633;38.081;1
12:11:12.657;38.081;1
12:11:12.683;38.081;1
12:11:12.702;38.127;1
12:11:12.726;38.127;1
12:11:12.750;38.127;1
12:11:12.771;38.127;1
12:11:12.796;38.127;1
12:11:12.820;38.127;1
12:11:12.843;38.127;1
12:11:12.865;38.127;1
12:11:12.889;38.127;1
12:11:12.909;38.127;1
12:11:12.935;38.127;1
12:11:12.956;38.127;1
12:11:12.981;38.127;1
12:11:13.003;38.127;1
12:11:13.024;38.174;1
12:11:13.048;38.174;1
12:11:13.071;38.174;1
12:11:13.095;38.174;1
12:11:13.118;38.174;1
12:11:13.141;38.174;1
12:11:13.164;38.174;1
12:11:13.186;38.174;1
12:11:13.210;38.174;1
12:11:13.231;38.174;1
12:11:13.256;38.174;1
12:11:13.280;38.174;1
12:11:13.303;38.174;1
12:11:13.326;38.174;1
12:11:13.346;38.174;1
12:11:13.370;38.174;1
12:11:13.394;38.174;1
12:11:13.415;38.174;1
12:11:13.440;38.174;1
12:11:13.462;38.174;1
12:11:13.485;38.174;1
12:11:13.508;38.174;1
12:11:13.531;38.174;1
12:11:13.555;38.174;1
12:11:13.578;38.174;1
12:11:13.600;38.174;1
12:11:13.625;38.174;1
12:11:13.645;38.22;1
12:11:13.668;38.22;1
12:11:13.691;38.22;1
12:11:13.714;38.22;1
12:11:13.738;38.22;1
12:11:13.763;38.22;1
12:11:13.786;38.22;1
12:11:13.806;38.22;1
12:11:13.831;38.22;1
12:11:13.852;38.22;1
12:11:13.878;38.22;1
12:11:13.900;38.22;1
12:11:13.922;38.22;1
12:11:13.945;38.22;1
12:11:13.968;38.267;1
12:11:13.990;38.267;1
12:11:14.015;38.267;1
12:11:14.037;38.267;1
12:11:14.059;38.267;1
12:11:14.085;38.267;1
12:11:14.105;38.267;1
12:11:14.130;38.267;1
12:11:14.152;38.267;1
12:11:14.177;38.267;1
12:11:14.200;38.267;1
12:11:14.220;38.267;1
12:11:14.246;38.313;1
12:11:14.266;38.313;1
12:11:14.289;38.313;1
12:11:14.312;38.313;1
12:11:14.335;38.313;1
12:11:14.361;38.313;1
12:11:14.382;38.313;1
12:11:14.407;38.313;1
12:11:14.427;38.313;1
12:11:14.451;38.313;1
12:11:14.475;38.313;1
12:11:14.498;38.313;1
12:11:14.522;38.313;1
12:11:14.544;38.313;1
12:11:14.566;38.313;1
12:11:14.588;38.313;1
12:11:14.611;38.313;1
12:11:14.634;38.313;1
12:11:14.660;38.313;1
12:11:14.683;38.313;1
12:11:14.703;38.313;1
12:11:14.726;38.313;1
12:11:14.749;38.313;1
12:11:14.774;38.313;1
12:11:14.795;38.313;1
12:11:14.818;38.313;1
12:11:14.841;38.313;1
12:11:14.864;38.313;1
12:11:14.887;38.313;1
12:11:14.910;38.36;1
12:11:14.933;38.36;1
12:11:14.956;38.36;1
12:11:14.982;38.36;1
12:11:15.003;38.36;1
12:11:15.025;38.36;1
12:11:15.049;38.36;1
12:11:15.071;38.36;1
12:11:15.096;38.36;1
12:11:15.118;38.36;1
12:11:15.143;38.36;1
12:11:15.165;38.36;1
12:11:15.188;38.36;1
12:11:15.210;38.36;1
12:11:15.234;38.429;1
12:11:15.258;38.429;1
12:11:15.282;38.429;1
12:11:15.305;38.429;1
12:11:15.327;38.429;1
12:11:15.348;38.429;1
12:11:15.371;38.429;1
12:11:15.395;38.429;1
12:11:15.417;38.429;1
12:11:15.440;38.429;1
12:11:15.463;38.429;1
12:11:15.486;38.429;1
12:11:15.509;38.429;1
12:11:15.532;38.429;1
12:11:15.555;38.429;1
12:11:15.578;38.429;1
12:11:15.601;38.429;1
12:11:15.624;38.429;1
12:11:15.647;38.429;1
12:11:15.671;38.429;1
12:11:15.693;38.429;1
12:11:15.716;38.429;1
12:11:15.739;38.429;1
12:11:15.765;38.429;1
12:11:15.787;38.429;1
12:11:15.809;38.429;1
12:11:15.831;38.429;1
12:11:15.855;38.429;1
12:11:15.880;38.429;1
12:11:15.900;38.429;1
12:11:15.924;38.429;1
12:11:15.947;38.429;1
12:11:15.971;38.429;1
12:11:15.992;38.429;1
12:11:16.016;38.429;1
12:11:16.039;38.429;1
12:11:16.061;38.429;1
12:11:16.084;38.429;1
12:11:16.110;38.429;1
12:11:16.130;38.429;1
12:11:16.152;38.429;1
12:11:16.175;38.429;1
12:11:16.198;38.476;1
12:11:16.223;38.476;1
12:11:16.244;38.476;1
12:11:16.267;38.476;1
12:11:16.290;38.476;1
12:11:16.314;38.476;1
12:11:16.339;38.476;1
12:11:16.360;38.476;1
12:11:16.386;38.476;1
12:11:16.406;38.476;1
12:11:16.428;38.476;1
12:11:16.452;38.476;1
12:11:16.476;38.476;1
12:11:16.497;38.499;1
12:11:16.521;38.499;1
12:11:16.546;38.499;1
12:11:16.569;38.499;1
12:11:16.590;38.499;1
12:11:16.612;38.499;1
12:11:16.635;38.499;1
12:11:16.660;38.499;1
12:11:16.683;38.499;1
12:11:16.704;38.499;1
12:11:16.729;38.499;1
12:11:16.751;38.499;1
12:11:16.775;38.499;1
12:11:16.798;38.499;1
12:11:16.821;38.546;1
12:11:16.843;38.546;1
12:11:16.866;38.546;1
12:11:16.888;38.546;1
12:11:16.912;38.546;1
12:11:16.935;38.546;1
12:11:16.958;38.546;1
12:11:16.982;38.546;1
12:11:17.005;38.546;1
12:11:17.027;38.546;1
12:11:17.050;38.546;1
12:11:17.073;38.546;1
12:11:17.098;38.546;1
12:11:17.120;38.546;1
12:11:17.143;38.546;1
12:11:17.164;38.546;1
12:11:17.190;38.546;1
12:11:17.211;38.546;1
12:11:17.234;38.546;1
12:11:17.257;38.546;1
12:11:17.281;38.546;1
12:11:17.302;38.546;1
12:11:17.325;38.546;1
12:11:17.349;38.546;1
12:11:17.371;38.546;1
12:11:17.396;38.546;1
12:11:17.418;38.546;1
12:11:17.441;38.546;1
12:11:17.463;38.569;1
12:11:17.486;38.569;1
12:11:17.509;38.569;1
12:11:17.532;38.569;1
12:11:17.555;38.569;1
12:11:17.580;38.569;1
12:11:17.601;38.569;1
12:11:17.624;38.569;1
12:11:17.647;38.569;1
12:11:17.672;38.569;1
12:11:17.693;38.569;1
12:11:17.716;38.569;1
12:11:17.739;38.569;1
12:11:17.762;38.592;1
12:11:17.786;38.592;1
12:11:17.808;38.592;1
12:11:17.831;38.592;1
12:11:17.855;38.592;1
12:11:17.879;38.592;1
12:11:17.901;38.592;1
12:11:17.925;38.592;1
12:11:17.948;38.592;1
12:11:17.970;38.592;1
12:11:17.993;38.592;1
12:11:18.017;38.592;1
12:11:18.039;38.592;1
12:11:18.062;38.592;1
12:11:18.084;38.615;1
12:11:18.107;38.615;1
12:11:18.132;38.615;1
12:11:18.154;38.615;1
12:11:18.179;38.615;1
12:11:18.200;38.615;1
12:11:18.223;38.615;1
12:11:18.246;38.615;1
12:11:18.268;38.615;1
12:11:18.294;38.615;1
12:11:18.314;38.615;1
12:11:18.340;38.615;1
12:11:18.361;38.615;1
12:11:18.386;38.615;1
12:11:18.408;38.615;1
12:11:18.430;38.638;1
12:11:18.454;38.638;1
12:11:18.475;38.638;1
12:11:18.498;38.638;1
12:11:18.521;38.638;1
12:11:18.546;38.638;1
12:11:18.569;38.638;1
12:11:18.591;38.638;1
12:11:18.615;38.638;1
12:11:18.638;38.638;1
12:11:18.659;38.638;1
12:11:18.684;38.638;1
12:11:18.707;38.638;1
12:11:18.728;38.638;1
12:11:18.752;38.662;1
12:11:18.777;38.662;1
12:11:18.800;38.662;1
12:11:18.820;38.662;1
12:11:18.844;38.662;1
12:11:18.867;38.662;1
12:11:18.889;38.662;1
12:11:18.913;38.662;1
12:11:18.936;38.662;1
12:11:18.961;38.662;1
12:11:18.986;38.662;1
12:11:19.005;38.662;1
12:11:19.028;38.662;1
12:11:19.050;38.662;1
12:11:19.075;38.662;1
12:11:19.099;38.662;1
12:11:19.122;38.662;1
12:11:19.143;38.662;1
12:11:19.165;38.662;1
12:11:19.188;38.662;1
12:11:19.212;38.662;1
12:11:19.235;38.662;1
12:11:19.258;38.662;1
12:11:19.286;38.662;1
12:11:19.304;38.662;1
12:11:19.328;38.662;1
12:11:19.349;38.662;1
12:11:19.373;38.662;1
