TimeStamp;Частота вращения РВД (Расчетная);0 - Bad, 1 - Good
12:10:54.808;9562.282;1
12:10:54.831;9562.282;1
12:10:54.854;9562.594;1
12:10:54.878;9562.594;1
12:10:54.900;9562.727;1
12:10:54.924;9562.905;1
12:10:54.948;9563.015;1
12:10:54.970;9562.267;1
12:10:54.994;9562.329;1
12:10:55.015;9562.329;1
12:10:55.040;9562.773;1
12:10:55.064;9563.038;1
12:10:55.086;9562.578;1
12:10:55.107;9562.695;1
12:10:55.133;9562.556;1
12:10:55.154;9562.711;1
12:10:55.177;9562.096;1
12:10:55.201;9562.096;1
12:10:55.222;9561.925;1
12:10:55.247;9563.475;1
12:10:55.269;9562.874;1
12:10:55.294;9562.485;1
12:10:55.314;9562.485;1
12:10:55.338;9562.586;1
12:10:55.361;9562.586;1
12:10:55.386;9562.727;1
12:10:55.408;9562.29;1
12:10:55.430;9562.213;1
12:10:55.454;9562.734;1
12:10:55.477;9562.96;1
12:10:55.499;9562.96;1
12:10:55.522;9562.937;1
12:10:55.545;9562.321;1
12:10:55.568;9562.758;1
12:10:55.591;9562.182;1
12:10:55.614;9562.182;1
12:10:55.637;9562.306;1
12:10:55.660;9562.236;1
12:10:55.683;9562.236;1
12:10:55.706;9562.501;1
12:10:55.729;9562.828;1
12:10:55.752;9562.547;1
12:10:55.775;9562.547;1
12:10:55.799;9562.547;1
12:10:55.822;9562.213;1
12:10:55.844;9562.26;1
12:10:55.867;9562.983;1
12:10:55.891;9562.648;1
12:10:55.913;9562.586;1
12:10:55.936;9562.586;1
12:10:55.961;9562.313;1
12:10:55.984;9563.015;1
12:10:56.006;9562.423;1
12:10:56.028;9562.828;1
12:10:56.051;9562.532;1
12:10:56.075;9563.069;1
12:10:56.099;9563.038;1
12:10:56.122;9563.038;1
12:10:56.143;9562.703;1
12:10:56.166;9562.648;1
12:10:56.190;9562.758;1
12:10:56.214;9562.844;1
12:10:56.236;9562.844;1
12:10:56.259;9562.08;1
12:10:56.287;9562.08;1
12:10:56.306;9562.617;1
12:10:56.329;9562.836;1
12:10:56.349;9562.602;1
12:10:56.375;9562.36;1
12:10:56.397;9562.781;1
12:10:56.421;9562.641;1
12:10:56.441;9562.641;1
12:10:56.465;9562.734;1
12:10:56.488;9562.431;1
12:10:56.510;9561.964;1
12:10:56.533;9562.493;1
12:10:56.558;9562.858;1
12:10:56.582;9562.858;1
12:10:56.602;9562.563;1
12:10:56.625;9562.664;1
12:10:56.648;9562.617;1
12:10:56.672;9562.688;1
12:10:56.695;9562.937;1
12:10:56.718;9562.937;1
12:10:56.740;9562.937;1
12:10:56.763;9563.178;1
12:10:56.786;9563.178;1
12:10:56.809;9562.641;1
12:10:56.832;9562.641;1
12:10:56.855;9562.641;1
12:10:56.881;9562.882;1
12:10:56.901;9563.35;1
12:10:56.924;9562.68;1
12:10:56.947;9562.68;1
12:10:56.973;9562.976;1
12:10:56.993;9562.976;1
12:10:57.016;9563.552;1
12:10:57.039;9563.264;1
12:10:57.062;9562.836;1
12:10:57.085;9562.446;1
12:10:57.110;9562.446;1
12:10:57.132;9562.758;1
12:10:57.154;9562.602;1
12:10:57.179;9562.75;1
12:10:57.201;9562.937;1
12:10:57.224;9562.866;1
12:10:57.246;9562.866;1
12:10:57.269;9563.03;1
12:10:57.292;9562.423;1
12:10:57.315;9562.578;1
12:10:57.338;9562.602;1
12:10:57.364;9563.085;1
12:10:57.385;9562.446;1
12:10:57.407;9562.446;1
12:10:57.433;9562.937;1
12:10:57.456;9563.193;1
12:10:57.476;9563.606;1
12:10:57.499;9563.716;1
12:10:57.523;9563.716;1
12:10:57.546;9562.578;1
12:10:57.568;9563.054;1
12:10:57.593;9563.264;1
12:10:57.616;9562.999;1
12:10:57.638;9562.968;1
12:10:57.660;9562.672;1
12:10:57.683;9563.365;1
12:10:57.707;9563.365;1
12:10:57.731;9563.132;1
12:10:57.752;9563.544;1
12:10:57.778;9562.968;1
12:10:57.798;9563.334;1
12:10:57.824;9563.669;1
12:10:57.844;9563.669;1
12:10:57.867;9562.944;1
12:10:57.891;9562.688;1
12:10:57.915;9562.478;1
12:10:57.938;9562.96;1
12:10:57.962;9563.209;1
12:10:57.984;9563.209;1
12:10:58.006;9562.407;1
12:10:58.028;9563.63;1
12:10:58.053;9563.14;1
12:10:58.075;9562.991;1
12:10:58.099;9563.855;1
12:10:58.121;9563.855;1
12:10:58.144;9564.362;1
12:10:58.168;9563.342;1
12:10:58.190;9561.815;1
12:10:58.212;9563.108;1
12:10:58.235;9563.093;1
12:10:58.261;9563.093;1
12:10:58.284;9563.14;1
12:10:58.305;9562.913;1
12:10:58.327;9563.521;1
12:10:58.350;9563.264;1
12:10:58.375;9562.921;1
12:10:58.398;9563.14;1
12:10:58.421;9563.14;1
12:10:58.442;9563.342;1
12:10:58.465;9563.591;1
12:10:58.488;9562.968;1
12:10:58.512;9563.24;1
12:10:58.535;9563.816;1
12:10:58.557;9563.816;1
12:10:58.584;9563.528;1
12:10:58.604;9563.373;1
12:10:58.627;9562.89;1
12:10:58.651;9562.563;1
12:10:58.673;9563.201;1
12:10:58.695;9563.062;1
12:10:58.719;9563.062;1
12:10:58.742;9562.921;1
12:10:58.764;9563.365;1
12:10:58.789;9563.365;1
12:10:58.810;9563.108;1
12:10:58.833;9563.108;1
12:10:58.857;9563.295;1
12:10:58.882;9563.56;1
12:10:58.904;9563.279;1
12:10:58.925;9563.17;1
12:10:58.948;9563.077;1
12:10:58.971;9562.952;1
12:10:58.997;9562.952;1
12:10:59.020;9562.952;1
12:10:59.041;9563.824;1
12:10:59.064;9563.404;1
12:10:59.086;9563.108;1
12:10:59.111;9563.14;1
12:10:59.134;9563.536;1
12:10:59.157;9563.155;1
12:10:59.183;9563.022;1
12:10:59.201;9563.022;1
12:10:59.224;9563.412;1
12:10:59.248;9563.599;1
12:10:59.272;9563.404;1
12:10:59.294;9563.42;1
12:10:59.316;9563.062;1
12:10:59.340;9563.062;1
12:10:59.362;9563.412;1
12:10:59.386;9563.536;1
12:10:59.409;9563.428;1
12:10:59.433;9563.412;1
12:10:59.456;9563.357;1
12:10:59.478;9563.287;1
12:10:59.500;9563.287;1
12:10:59.523;9563.279;1
12:10:59.547;9563.638;1
12:10:59.570;9562.586;1
12:10:59.592;9563.49;1
12:10:59.616;9563.677;1
12:10:59.638;9563.677;1
12:10:59.661;9563.724;1
12:10:59.685;9563.724;1
12:10:59.707;9563.085;1
12:10:59.730;9564.02;1
12:10:59.753;9564.02;1
12:10:59.776;9562.952;1
12:10:59.799;9562.952;1
12:10:59.822;9563.513;1
12:10:59.845;9564.012;1
12:10:59.868;9563.481;1
12:10:59.891;9563.481;1
12:10:59.914;9563.614;1
12:10:59.937;9563.575;1
12:10:59.960;9563.7;1
12:10:59.983;9563.217;1
12:11:00.007;9563.201;1
12:11:00.031;9563.201;1
12:11:00.052;9564.098;1
12:11:00.075;9563.771;1
12:11:00.098;9563.771;1
12:11:00.121;9563.467;1
12:11:00.144;9563.552;1
12:11:00.167;9563.887;1
12:11:00.191;9563.887;1
12:11:00.213;9563.622;1
12:11:00.236;9563.622;1
12:11:00.260;9563.467;1
12:11:00.286;9562.703;1
12:11:00.306;9563.575;1
12:11:00.330;9563.957;1
12:11:00.353;9563.521;1
12:11:00.376;9563.794;1
12:11:00.400;9563.895;1
12:11:00.421;9563.895;1
12:11:00.443;9563.957;1
12:11:00.466;9563.855;1
12:11:00.489;9563.855;1
12:11:00.512;9564.059;1
12:11:00.536;9564.059;1
12:11:00.561;9564.433;1
12:11:00.582;9564.401;1
12:11:00.604;9563.716;1
12:11:00.629;9563.396;1
12:11:00.652;9564.129;1
12:11:00.674;9563.685;1
12:11:00.696;9563.84;1
12:11:00.722;9563.84;1
12:11:00.742;9563.505;1
12:11:00.766;9564.525;1
12:11:00.788;9564.059;1
12:11:00.812;9564.339;1
12:11:00.836;9564.339;1
12:11:00.857;9564.549;1
12:11:00.886;9564.167;1
12:11:00.905;9564.167;1
12:11:00.928;9563.528;1
12:11:00.952;9563.404;1
12:11:00.974;9563.786;1
12:11:00.997;9564.206;1
12:11:01.021;9564.167;1
12:11:01.041;9563.824;1
12:11:01.064;9564.129;1
12:11:01.087;9564.129;1
12:11:01.110;9565.195;1
12:11:01.133;9564.183;1
12:11:01.156;9564.339;1
12:11:01.182;9564.331;1
12:11:01.203;9563.996;1
12:11:01.225;9564.394;1
12:11:01.248;9564.394;1
12:11:01.272;9564.604;1
12:11:01.294;9563.957;1
12:11:01.317;9563.941;1
12:11:01.340;9564.51;1
12:11:01.363;9565.195;1
12:11:01.386;9565.195;1
12:11:01.409;9565.048;1
12:11:01.432;9563.996;1
12:11:01.455;9564.464;1
12:11:01.480;9564.308;1
12:11:01.501;9564.472;1
12:11:01.524;9563.871;1
12:11:01.547;9564.736;1
12:11:01.570;9564.736;1
12:11:01.594;9564.736;1
12:11:01.617;9564.821;1
12:11:01.639;9564.004;1
12:11:01.663;9564.464;1
12:11:01.686;9564.151;1
12:11:01.708;9563.949;1
12:11:01.731;9564.386;1
12:11:01.755;9564.386;1
12:11:01.777;9564.525;1
12:11:01.801;9564.417;1
12:11:01.824;9564.464;1
12:11:01.847;9564.533;1
12:11:01.869;9564.269;1
12:11:01.895;9564.354;1
12:11:01.916;9564.354;1
12:11:01.939;9564.066;1
12:11:01.963;9564.276;1
12:11:01.987;9564.604;1
12:11:02.010;9564.245;1
12:11:02.031;9564.284;1
12:11:02.055;9564.65;1
12:11:02.077;9564.744;1
12:11:02.100;9564.744;1
12:11:02.124;9564.666;1
12:11:02.148;9564.409;1
12:11:02.169;9564.588;1
12:11:02.192;9564.931;1
12:11:02.217;9564.479;1
12:11:02.241;9564.479;1
12:11:02.264;9564.394;1
12:11:02.286;9564.425;1
12:11:02.307;9564.588;1
12:11:02.332;9564.713;1
12:11:02.354;9563.895;1
12:11:02.376;9564.19;1
12:11:02.401;9565.001;1
12:11:02.422;9564.666;1
12:11:02.446;9564.666;1
12:11:02.470;9564.105;1
12:11:02.492;9564.627;1
12:11:02.516;9564.985;1
12:11:02.538;9564.604;1
12:11:02.563;9564.214;1
12:11:02.585;9564.214;1
12:11:02.607;9564.214;1
12:11:02.631;9564.487;1
12:11:02.654;9564.557;1
12:11:02.676;9564.448;1
12:11:02.698;9564.611;1
12:11:02.721;9564.394;1
12:11:02.744;9564.417;1
12:11:02.769;9564.729;1
12:11:02.790;9564.729;1
12:11:02.813;9564.938;1
12:11:02.836;9564.627;1
12:11:02.859;9564.752;1
12:11:02.883;9564.744;1
12:11:02.907;9564.588;1
12:11:02.929;9564.588;1
12:11:02.952;9564.604;1
12:11:02.974;9564.768;1
12:11:02.998;9565.188;1
12:11:03.020;9564.145;1
12:11:03.043;9564.145;1
12:11:03.065;9564.145;1
12:11:03.088;9565.297;1
12:11:03.111;9564.923;1
12:11:03.134;9565.281;1
12:11:03.160;9564.619;1
12:11:03.181;9564.938;1
12:11:03.203;9564.853;1
12:11:03.226;9564.853;1
12:11:03.252;9564.697;1
12:11:03.274;9564.269;1
12:11:03.296;9564.541;1
12:11:03.320;9564.689;1
12:11:03.341;9565.258;1
12:11:03.366;9565.001;1
12:11:03.389;9565.001;1
12:11:03.413;9564.198;1
12:11:03.435;9565.11;1
12:11:03.457;9565.063;1
12:11:03.482;9564.564;1
12:11:03.503;9564.276;1
12:11:03.525;9564.276;1
12:11:03.551;9564.557;1
12:11:03.573;9565.258;1
12:11:03.594;9565.242;1
12:11:03.617;9565.024;1
12:11:03.640;9564.783;1
12:11:03.665;9564.627;1
12:11:03.686;9564.643;1
12:11:03.709;9564.643;1
12:11:03.732;9564.588;1
12:11:03.755;9565.056;1
12:11:03.783;9564.674;1
12:11:03.801;9564.682;1
12:11:03.824;9564.954;1
12:11:03.847;9564.954;1
12:11:03.870;9564.65;1
12:11:03.894;9564.65;1
12:11:03.916;9564.347;1
12:11:03.940;9564.347;1
12:11:03.962;9564.978;1
12:11:03.985;9564.978;1
12:11:04.008;9565.009;1
12:11:04.032;9565.009;1
12:11:04.055;9564.993;1
12:11:04.077;9565.577;1
12:11:04.100;9564.814;1
12:11:04.123;9565.289;1
12:11:04.146;9565.071;1
12:11:04.169;9565.071;1
12:11:04.193;9565.647;1
12:11:04.215;9565.647;1
12:11:04.239;9564.837;1
12:11:04.261;9565.5;1
12:11:04.285;9565.5;1
12:11:04.307;9564.868;1
12:11:04.330;9564.868;1
12:11:04.355;9564.619;1
12:11:04.376;9564.619;1
12:11:04.400;9565.188;1
12:11:04.422;9565.741;1
12:11:04.445;9565.017;1
12:11:04.468;9565.017;1
12:11:04.492;9565.843;1
12:11:04.514;9565.843;1
12:11:04.537;9565.305;1
12:11:04.560;9565.943;1
12:11:04.584;9565.445;1
12:11:04.607;9565.391;1
12:11:04.630;9565.11;1
12:11:04.653;9566.178;1
12:11:04.676;9565.477;1
12:11:04.698;9565.477;1
12:11:04.721;9565.569;1
12:11:04.744;9565.772;1
12:11:04.767;9565.438;1
12:11:04.790;9565.438;1
12:11:04.813;9565.438;1
12:11:04.836;9565.477;1
12:11:04.860;9565.406;1
12:11:04.882;9565.851;1
12:11:04.905;9565.04;1
12:11:04.928;9565.173;1
12:11:04.951;9565.203;1
12:11:04.975;9565.749;1
12:11:04.999;9565.749;1
12:11:05.020;9565.531;1
12:11:05.043;9565.43;1
12:11:05.066;9565.702;1
12:11:05.091;9565.702;1
12:11:05.112;9565.539;1
12:11:05.135;9565.539;1
12:11:05.159;9565.398;1
12:11:05.183;9565.484;1
12:11:05.205;9565.266;1
12:11:05.227;9565.461;1
12:11:05.250;9565.258;1
12:11:05.273;9565.149;1
12:11:05.296;9565.149;1
12:11:05.321;9565.655;1
12:11:05.342;9565.827;1
12:11:05.365;9565.616;1
12:11:05.389;9565.616;1
12:11:05.411;9565.25;1
12:11:05.436;9565.25;1
12:11:05.458;9565.951;1
12:11:05.483;9565.273;1
12:11:05.503;9565.804;1
12:11:05.526;9565.398;1
12:11:05.550;9565.142;1
12:11:05.573;9565.671;1
12:11:05.595;9565.391;1
12:11:05.618;9565.391;1
12:11:05.641;9565.165;1
12:11:05.665;9564.907;1
12:11:05.688;9565.843;1
12:11:05.711;9566.333;1
12:11:05.735;9566.606;1
12:11:05.757;9564.915;1
12:11:05.783;9566.575;1
12:11:05.803;9565.874;1
12:11:05.826;9565.874;1
12:11:05.850;9565.32;1
12:11:05.872;9565.352;1
12:11:05.895;9565.843;1
12:11:05.918;9566.505;1
12:11:05.941;9565.679;1
12:11:05.964;9565.679;1
12:11:05.988;9565.585;1
12:11:06.009;9566.186;1
12:11:06.035;9566.154;1
12:11:06.057;9566.037;1
12:11:06.081;9565.663;1
12:11:06.101;9566.256;1
12:11:06.124;9566.256;1
12:11:06.147;9565.788;1
12:11:06.173;9565.843;1
12:11:06.193;9565.943;1
12:11:06.216;9565.655;1
12:11:06.239;9565.64;1
12:11:06.262;9565.741;1
12:11:06.286;9565.819;1
12:11:06.308;9566.115;1
12:11:06.331;9566.115;1
12:11:06.354;9565.32;1
12:11:06.377;9565.554;1
12:11:06.400;9566.131;1
12:11:06.424;9566.006;1
12:11:06.447;9566.006;1
12:11:06.470;9565.749;1
12:11:06.492;9565.998;1
12:11:06.515;9565.99;1
12:11:06.538;9565.757;1
12:11:06.563;9565.469;1
12:11:06.585;9565.406;1
12:11:06.608;9565.406;1
12:11:06.630;9565.951;1
12:11:06.656;9565.913;1
12:11:06.679;9565.679;1
12:11:06.701;9565.741;1
12:11:06.723;9565.741;1
12:11:06.746;9565.765;1
12:11:06.769;9565.694;1
12:11:06.791;9565.406;1
12:11:06.814;9565.967;1
12:11:06.837;9566.029;1
12:11:06.863;9565.398;1
12:11:06.884;9565.632;1
12:11:06.907;9565.632;1
12:11:06.929;9565.577;1
12:11:06.955;9565.679;1
12:11:06.977;9565.819;1
12:11:07.001;9565.679;1
12:11:07.021;9565.359;1
12:11:07.046;9565.359;1
12:11:07.069;9565.749;1
12:11:07.090;9565.234;1
12:11:07.113;9564.876;1
12:11:07.136;9565.04;1
12:11:07.160;9565.211;1
12:11:07.183;9565.165;1
12:11:07.205;9565.165;1
12:11:07.228;9565.539;1
12:11:07.254;9565.367;1
12:11:07.276;9565.516;1
12:11:07.297;9565.967;1
12:11:07.320;9565.227;1
12:11:07.345;9565.118;1
12:11:07.366;9565.118;1
12:11:07.392;9565.001;1
12:11:07.412;9565.297;1
12:11:07.438;9565.103;1
12:11:07.459;9565.344;1
12:11:07.483;9565.469;1
12:11:07.506;9565.469;1
12:11:07.527;9565.017;1
12:11:07.553;9565.64;1
12:11:07.575;9564.814;1
12:11:07.596;9564.791;1
12:11:07.619;9564.643;1
12:11:07.642;9565.453;1
12:11:07.665;9564.985;1
12:11:07.688;9564.985;1
12:11:07.711;9564.97;1
12:11:07.734;9564.97;1
12:11:07.757;9565.234;1
12:11:07.780;9564.962;1
12:11:07.803;9565.258;1
12:11:07.828;9565.056;1
12:11:07.851;9565.056;1
12:11:07.873;9564.635;1
12:11:07.895;9565.718;1
12:11:07.918;9566.178;1
12:11:07.941;9564.682;1
12:11:07.964;9564.533;1
12:11:07.988;9565.048;1
12:11:08.010;9565.048;1
12:11:08.033;9565.048;1
12:11:08.056;9564.915;1
12:11:08.083;9564.074;1
12:11:08.103;9564.074;1
12:11:08.126;9564.744;1
12:11:08.148;9565.273;1
12:11:08.171;9565.024;1
12:11:08.194;9565.024;1
12:11:08.217;9564.97;1
12:11:08.240;9564.923;1
12:11:08.264;9564.417;1
12:11:08.287;9564.635;1
12:11:08.309;9564.261;1
12:11:08.333;9564.261;1
12:11:08.356;9564.276;1
12:11:08.384;9564.464;1
12:11:08.402;9564.487;1
12:11:08.425;9564.814;1
12:11:08.449;9564.37;1
12:11:08.472;9564.386;1
12:11:08.494;9564.012;1
12:11:08.517;9564.012;1
12:11:08.541;9564.292;1
12:11:08.564;9563.918;1
12:11:08.587;9564.689;1
12:11:08.609;9563.902;1
12:11:08.633;9564.853;1
12:11:08.658;9563.918;1
12:11:08.679;9564.237;1
12:11:08.704;9564.237;1
12:11:08.725;9564.261;1
12:11:08.747;9565.04;1
12:11:08.772;9563.855;1
12:11:08.796;9564.004;1
12:11:08.817;9564.151;1
12:11:08.839;9564.433;1
12:11:08.864;9564.433;1
12:11:08.886;9563.855;1
12:11:08.909;9564.572;1
12:11:08.934;9564.611;1
12:11:08.956;9564.564;1
12:11:08.977;9564.09;1
12:11:09.002;9564.074;1
12:11:09.024;9564.074;1
12:11:09.047;9565.383;1
12:11:09.070;9564.931;1
12:11:09.093;9563.957;1
12:11:09.117;9565.585;1
12:11:09.139;9564.012;1
12:11:09.163;9564.394;1
12:11:09.184;9563.809;1
12:11:09.207;9563.809;1
12:11:09.232;9563.816;1
12:11:09.254;9563.996;1
12:11:09.276;9564.284;1
12:11:09.300;9564.004;1
12:11:09.324;9564.354;1
12:11:09.345;9563.661;1
12:11:09.369;9563.661;1
12:11:09.391;9564.237;1
12:11:09.414;9564.175;1
12:11:09.437;9563.809;1
12:11:09.460;9563.583;1
12:11:09.484;9564.113;1
12:11:09.506;9563.98;1
12:11:09.530;9563.98;1
12:11:09.552;9563.91;1
12:11:09.574;9563.661;1
12:11:09.597;9563.685;1
12:11:09.620;9563.809;1
12:11:09.644;9564.136;1
12:11:09.667;9564.027;1
12:11:09.689;9564.027;1
12:11:09.712;9563.824;1
12:11:09.735;9563.567;1
12:11:09.758;9564.151;1
12:11:09.781;9563.802;1
12:11:09.806;9563.497;1
12:11:09.828;9563.49;1
12:11:09.851;9563.49;1
12:11:09.873;9563.318;1
12:11:09.898;9563.855;1
12:11:09.922;9563.716;1
12:11:09.943;9565.414;1
12:11:09.967;9562.26;1
12:11:09.988;9562.26;1
12:11:10.011;9562.392;1
12:11:10.034;9563.357;1
12:11:10.057;9563.887;1
12:11:10.084;9563.996;1
12:11:10.103;9563.988;1
12:11:10.127;9563.739;1
12:11:10.151;9563.739;1
12:11:10.173;9563.794;1
12:11:10.195;9563.365;1
12:11:10.218;9563.35;1
12:11:10.241;9563.326;1
12:11:10.264;9563.357;1
12:11:10.287;9562.82;1
12:11:10.310;9562.82;1
12:11:10.336;9563.49;1
12:11:10.358;9563.116;1
12:11:10.383;9563.544;1
12:11:10.403;9562.858;1
12:11:10.425;9563.505;1
12:11:10.450;9563.505;1
12:11:10.473;9563.038;1
12:11:10.494;9564.012;1
12:11:10.517;9564.012;1
12:11:10.540;9563.062;1
12:11:10.563;9563.14;1
12:11:10.586;9563.14;1
12:11:10.609;9563.163;1
12:11:10.632;9563.163;1
12:11:10.655;9563.606;1
12:11:10.681;9563.186;1
12:11:10.704;9563.475;1
12:11:10.725;9563.536;1
12:11:10.749;9563.467;1
12:11:10.770;9563.14;1
12:11:10.794;9563.163;1
12:11:10.817;9563.287;1
12:11:10.839;9563.287;1
12:11:10.865;9563.248;1
12:11:10.886;9563.046;1
12:11:10.908;9563.178;1
12:11:10.934;9563.381;1
12:11:10.955;9563.497;1
12:11:10.979;9563.342;1
12:11:11.000;9563.342;1
12:11:11.023;9563.201;1
12:11:11.046;9563.101;1
12:11:11.069;9563.178;1
12:11:11.095;9563.428;1
12:11:11.115;9563.357;1
12:11:11.141;9562.828;1
12:11:11.162;9563.085;1
12:11:11.184;9563.279;1
12:11:11.208;9563.279;1
12:11:11.230;9563.622;1
12:11:11.256;9562.921;1
12:11:11.278;9563.334;1
12:11:11.300;9563.124;1
12:11:11.322;9563.638;1
12:11:11.347;9562.625;1
12:11:11.370;9562.625;1
12:11:11.393;9563.692;1
12:11:11.417;9563.381;1
12:11:11.439;9563.599;1
12:11:11.461;9562.773;1
12:11:11.483;9563.505;1
12:11:11.507;9563.396;1
12:11:11.531;9563.396;1
12:11:11.553;9563.49;1
12:11:11.575;9562.703;1
12:11:11.599;9562.478;1
12:11:11.623;9563.147;1
12:11:11.645;9563.147;1
12:11:11.669;9563.622;1
12:11:11.692;9562.594;1
12:11:11.713;9562.742;1
12:11:11.739;9563.132;1
12:11:11.761;9562.789;1
12:11:11.786;9562.625;1
12:11:11.806;9562.625;1
12:11:11.828;9562.625;1
12:11:11.851;9562.329;1
12:11:11.877;9562.781;1
12:11:11.900;9562.905;1
12:11:11.920;9562.688;1
12:11:11.946;9563.085;1
12:11:11.967;9562.805;1
12:11:11.989;9562.805;1
12:11:12.012;9562.641;1
12:11:12.036;9562.75;1
12:11:12.058;9562.813;1
12:11:12.083;9562.813;1
12:11:12.105;9562.594;1
12:11:12.128;9563.093;1
12:11:12.152;9562.563;1
12:11:12.175;9562.781;1
12:11:12.197;9562.758;1
12:11:12.221;9562.758;1
12:11:12.242;9562.96;1
12:11:12.265;9563.077;1
12:11:12.289;9562.75;1
12:11:12.311;9562.897;1
12:11:12.336;9562.897;1
12:11:12.358;9562.897;1
12:11:12.384;9562.563;1
12:11:12.406;9562.937;1
12:11:12.427;9563.232;1
12:11:12.449;9563.054;1
12:11:12.472;9563.396;1
12:11:12.496;9562.921;1
12:11:12.521;9562.921;1
12:11:12.541;9562.656;1
12:11:12.564;9562.75;1
12:11:12.589;9562.866;1
12:11:12.612;9563.467;1
12:11:12.633;9562.797;1
12:11:12.657;9562.501;1
12:11:12.683;9562.509;1
12:11:12.702;9562.509;1
12:11:12.726;9562.937;1
12:11:12.750;9562.874;1
12:11:12.771;9562.719;1
12:11:12.796;9562.758;1
12:11:12.820;9563.232;1
12:11:12.843;9563.232;1
12:11:12.865;9563.03;1
12:11:12.889;9562.454;1
12:11:12.909;9562.274;1
12:11:12.935;9562.656;1
12:11:12.956;9563.062;1
12:11:12.981;9562.563;1
12:11:13.003;9562.563;1
12:11:13.024;9562.438;1
12:11:13.048;9562.897;1
12:11:13.071;9563.007;1
12:11:13.095;9562.478;1
12:11:13.118;9562.517;1
12:11:13.141;9562.517;1
12:11:13.164;9562.633;1
12:11:13.186;9562.54;1
12:11:13.210;9562.438;1
12:11:13.231;9562.392;1
12:11:13.256;9562.517;1
12:11:13.280;9563.03;1
12:11:13.303;9563.03;1
12:11:13.326;9564.175;1
12:11:13.346;9564.837;1
12:11:13.370;9561.69;1
12:11:13.394;9561.792;1
12:11:13.415;9562.719;1
12:11:13.440;9562.75;1
12:11:13.462;9562.75;1
12:11:13.485;9562.734;1
12:11:13.508;9562.29;1
12:11:13.531;9562.711;1
12:11:13.555;9563.101;1
12:11:13.578;9562.547;1
12:11:13.600;9563.108;1
12:11:13.625;9563.108;1
12:11:13.645;9562.267;1
12:11:13.668;9562.594;1
12:11:13.691;9563.295;1
12:11:13.714;9562.485;1
12:11:13.738;9562.797;1
12:11:13.763;9562.376;1
12:11:13.786;9562.376;1
12:11:13.806;9562.844;1
12:11:13.831;9562.54;1
12:11:13.852;9562.75;1
12:11:13.878;9562.501;1
12:11:13.900;9562.937;1
12:11:13.922;9562.641;1
12:11:13.945;9562.478;1
12:11:13.968;9562.478;1
12:11:13.990;9562.797;1
12:11:14.015;9562.641;1
12:11:14.037;9562.547;1
12:11:14.059;9562.454;1
12:11:14.085;9562.852;1
12:11:14.105;9563.17;1
12:11:14.130;9563.17;1
12:11:14.152;9563.14;1
12:11:14.177;9562.329;1
12:11:14.200;9563.428;1
12:11:14.220;9562.828;1
12:11:14.246;9562.229;1
12:11:14.266;9562.805;1
12:11:14.289;9562.438;1
12:11:14.312;9562.438;1
12:11:14.335;9563.077;1
12:11:14.361;9563.326;1
12:11:14.382;9562.968;1
12:11:14.407;9563.03;1
12:11:14.427;9562.493;1
12:11:14.451;9562.493;1
12:11:14.475;9562.454;1
12:11:14.498;9562.711;1
12:11:14.522;9562.493;1
12:11:14.544;9562.478;1
12:11:14.566;9562.711;1
12:11:14.588;9562.711;1
12:11:14.611;9563.108;1
12:11:14.634;9562.454;1
12:11:14.660;9562.274;1
12:11:14.683;9562.617;1
12:11:14.703;9563.295;1
12:11:14.726;9562.656;1
12:11:14.749;9562.952;1
12:11:14.774;9562.773;1
12:11:14.795;9562.773;1
12:11:14.818;9563.054;1
12:11:14.841;9563.054;1
12:11:14.864;9562.672;1
12:11:14.887;9562.672;1
12:11:14.910;9563.396;1
12:11:14.933;9563.396;1
12:11:14.956;9562.905;1
12:11:14.982;9562.485;1
12:11:15.003;9562.485;1
12:11:15.025;9562.913;1
12:11:15.049;9562.813;1
12:11:15.071;9562.547;1
12:11:15.096;9562.547;1
12:11:15.118;9562.407;1
12:11:15.143;9562.407;1
12:11:15.165;9563.038;1
12:11:15.188;9562.688;1
12:11:15.210;9562.844;1
12:11:15.234;9562.929;1
12:11:15.258;9563.35;1
12:11:15.282;9562.976;1
12:11:15.305;9562.976;1
12:11:15.327;9562.828;1
12:11:15.348;9562.563;1
12:11:15.371;9562.229;1
12:11:15.395;9564.643;1
12:11:15.417;9564.729;1
12:11:15.440;9564.729;1
12:11:15.463;9566.068;1
12:11:15.486;9566.068;1
12:11:15.509;9562.852;1
12:11:15.532;9563.14;1
12:11:15.555;9562.897;1
12:11:15.578;9562.897;1
12:11:15.601;9562.937;1
12:11:15.624;9562.648;1
12:11:15.647;9563.038;1
12:11:15.671;9563.232;1
12:11:15.693;9563.124;1
12:11:15.716;9563.124;1
12:11:15.739;9562.648;1
12:11:15.765;9562.976;1
12:11:15.787;9562.929;1
12:11:15.809;9562.703;1
12:11:15.831;9562.703;1
12:11:15.855;9562.485;1
12:11:15.880;9563.17;1
12:11:15.900;9563.069;1
12:11:15.924;9562.143;1
12:11:15.947;9563.124;1
12:11:15.971;9562.711;1
12:11:15.992;9562.711;1
12:11:16.016;9564.643;1
12:11:16.039;9563.046;1
12:11:16.061;9562.968;1
12:11:16.084;9562.797;1
12:11:16.110;9563.046;1
12:11:16.130;9563.295;1
12:11:16.152;9563.295;1
12:11:16.175;9562.766;1
