TimeStamp;Давление за ОК Pk1;0 - Bad, 1 - Good
12:11:14.522;248.566;1
12:11:14.544;249.723;1
12:11:14.566;249.723;1
12:11:14.588;248.104;1
12:11:14.611;248.104;1
12:11:14.634;248.258;1
12:11:14.660;248.412;1
12:11:14.683;248.412;1
12:11:14.703;247.179;1
12:11:14.726;247.179;1
12:11:14.749;249.723;1
12:11:14.774;249.723;1
12:11:14.795;249.029;1
12:11:14.818;247.719;1
12:11:14.841;247.719;1
12:11:14.864;250.031;1
12:11:14.887;250.031;1
12:11:14.910;247.719;1
12:11:14.933;247.719;1
12:11:14.956;249.26;1
12:11:14.982;248.952;1
12:11:15.003;248.952;1
12:11:15.025;248.952;1
12:11:15.049;249.029;1
12:11:15.071;249.26;1
12:11:15.096;249.26;1
12:11:15.118;249.26;1
12:11:15.143;248.335;1
12:11:15.165;248.335;1
12:11:15.188;248.721;1
12:11:15.210;248.875;1
12:11:15.234;247.41;1
12:11:15.258;248.643;1
12:11:15.282;248.643;1
12:11:15.305;248.643;1
12:11:15.327;249.029;1
12:11:15.348;248.412;1
12:11:15.371;249.26;1
12:11:15.395;248.258;1
12:11:15.417;248.258;1
12:11:15.440;248.721;1
12:11:15.463;248.412;1
12:11:15.486;248.412;1
12:11:15.509;249.183;1
12:11:15.532;249.183;1
12:11:15.555;249.183;1
12:11:15.578;247.41;1
12:11:15.601;249.877;1
12:11:15.624;248.489;1
12:11:15.647;248.181;1
12:11:15.671;249.183;1
12:11:15.693;249.183;1
12:11:15.716;249.183;1
12:11:15.739;248.566;1
12:11:15.765;248.181;1
12:11:15.787;248.875;1
12:11:15.809;248.875;1
12:11:15.831;249.029;1
12:11:15.855;249.029;1
12:11:15.880;247.642;1
12:11:15.900;248.412;1
12:11:15.924;248.566;1
12:11:15.947;248.104;1
12:11:15.971;248.104;1
12:11:15.992;248.104;1
12:11:16.016;247.333;1
12:11:16.039;249.337;1
12:11:16.061;248.335;1
12:11:16.084;247.642;1
12:11:16.110;247.642;1
12:11:16.130;247.642;1
12:11:16.152;249.26;1
12:11:16.175;248.489;1
12:11:16.198;247.564;1
12:11:16.223;249.877;1
12:11:16.244;249.877;1
12:11:16.267;249.877;1
12:11:16.290;249.183;1
12:11:16.314;246.485;0
12:11:16.339;249.645;0
12:11:16.360;248.566;1
12:11:16.386;248.566;1
12:11:16.406;248.566;1
12:11:16.428;247.796;1
12:11:16.452;249.414;1
12:11:16.476;249.26;1
12:11:16.497;248.104;1
12:11:16.521;248.104;1
12:11:16.546;248.335;1
12:11:16.569;249.106;1
12:11:16.590;249.106;1
12:11:16.612;247.873;1
12:11:16.635;248.489;1
12:11:16.660;248.489;1
12:11:16.683;249.645;1
12:11:16.704;248.335;1
12:11:16.729;248.335;1
12:11:16.751;247.796;1
12:11:16.775;249.106;1
12:11:16.798;248.258;1
12:11:16.821;248.258;1
12:11:16.843;247.873;1
12:11:16.866;249.337;1
12:11:16.888;249.337;1
12:11:16.912;248.643;1
12:11:16.935;246.64;1
12:11:16.958;246.64;1
12:11:16.982;249.414;0
12:11:17.005;248.027;1
12:11:17.027;248.027;1
12:11:17.050;248.798;1
12:11:17.073;249.029;1
12:11:17.098;249.029;1
12:11:17.120;249.183;1
12:11:17.143;249.183;1
12:11:17.164;247.41;1
12:11:17.190;249.029;1
12:11:17.211;248.952;1
12:11:17.234;248.952;1
12:11:17.257;248.258;1
12:11:17.281;248.258;1
12:11:17.302;249.568;1
12:11:17.325;249.723;1
12:11:17.349;247.333;1
12:11:17.371;247.333;1
12:11:17.396;248.335;1
12:11:17.418;248.181;1
12:11:17.441;248.181;1
12:11:17.463;249.029;1
12:11:17.486;247.796;1
12:11:17.509;249.029;1
12:11:17.532;249.029;1
12:11:17.555;248.258;1
12:11:17.580;248.104;1
12:11:17.601;248.643;1
12:11:17.624;248.798;1
12:11:17.647;248.798;1
12:11:17.672;248.798;1
12:11:17.693;247.564;1
12:11:17.716;249.029;1
12:11:17.739;249.029;1
12:11:17.762;247.564;1
12:11:17.786;247.564;1
12:11:17.808;247.564;1
12:11:17.831;249.26;1
12:11:17.855;249.106;1
12:11:17.879;248.258;1
12:11:17.901;248.335;1
12:11:17.925;248.335;1
12:11:17.948;249.26;1
12:11:17.970;249.26;1
12:11:17.993;247.41;1
12:11:18.017;247.95;1
12:11:18.039;249.491;1
12:11:18.062;249.491;1
12:11:18.084;248.104;1
12:11:18.107;248.104;1
12:11:18.132;248.027;1
12:11:18.154;250.108;1
12:11:18.179;248.181;1
12:11:18.200;248.181;1
12:11:18.223;248.412;1
12:11:18.246;250.108;1
12:11:18.268;250.108;1
12:11:18.294;248.875;1
12:11:18.314;247.796;1
12:11:18.340;247.796;1
12:11:18.361;249.723;1
12:11:18.386;248.027;1
12:11:18.408;248.027;1
12:11:18.430;248.721;1
12:11:18.454;248.721;1
12:11:18.475;248.721;1
12:11:18.498;248.721;1
12:11:18.521;247.873;1
12:11:18.546;248.798;1
12:11:18.569;248.798;1
12:11:18.591;248.258;1
12:11:18.615;247.873;1
12:11:18.638;247.873;1
12:11:18.659;248.489;1
12:11:18.684;249.414;1
12:11:18.707;247.179;1
12:11:18.728;247.179;1
12:11:18.752;249.26;1
12:11:18.777;249.26;1
12:11:18.800;249.414;1
12:11:18.820;247.642;1
12:11:18.844;248.335;1
12:11:18.867;248.335;1
12:11:18.889;249.414;1
12:11:18.913;249.414;1
12:11:18.936;247.564;1
12:11:18.961;248.721;1
12:11:18.986;249.26;1
12:11:19.005;249.26;1
12:11:19.028;248.566;1
12:11:19.050;248.566;1
12:11:19.075;247.95;1
12:11:19.099;249.645;1
12:11:19.122;248.721;1
12:11:19.143;248.721;1
12:11:19.165;247.333;1
12:11:19.188;247.333;1
12:11:19.212;250.493;0
12:11:19.235;248.258;1
12:11:19.258;248.643;1
12:11:19.286;248.643;1
12:11:19.304;249.414;1
12:11:19.328;249.414;1
12:11:19.349;249.8;1
12:11:19.373;247.796;1
12:11:19.395;249.106;1
12:11:19.418;249.106;1
12:11:19.443;248.027;1
12:11:19.467;248.027;1
12:11:19.487;248.027;1
12:11:19.511;248.335;1
12:11:19.534;250.108;1
12:11:19.557;247.95;1
12:11:19.581;248.721;1
12:11:19.603;248.721;1
12:11:19.626;248.721;1
12:11:19.650;248.798;1
12:11:19.673;248.335;1
12:11:19.696;248.181;1
12:11:19.720;248.181;1
12:11:19.742;249.491;1
12:11:19.764;249.491;1
12:11:19.788;248.566;1
12:11:19.809;247.873;1
12:11:19.834;248.952;1
12:11:19.855;249.029;1
12:11:19.882;249.029;1
12:11:19.902;249.029;1
12:11:19.925;247.564;1
12:11:19.947;250.031;1
12:11:19.971;249.029;1
12:11:19.995;248.027;1
12:11:20.017;248.027;1
12:11:20.040;248.027;1
12:11:20.063;249.8;1
12:11:20.086;248.566;1
12:11:20.109;248.952;1
12:11:20.133;248.875;1
12:11:20.156;248.875;1
12:11:20.178;248.875;1
12:11:20.202;248.412;1
12:11:20.226;247.256;1
12:11:20.247;248.798;1
12:11:20.270;249.337;1
12:11:20.294;249.337;1
12:11:20.315;249.337;1
12:11:20.339;247.333;1
12:11:20.363;248.181;1
12:11:20.388;250.879;0
12:11:20.407;247.333;0
12:11:20.430;247.333;1
12:11:20.455;248.104;1
12:11:20.479;249.26;1
12:11:20.502;249.26;1
12:11:20.523;248.798;1
12:11:20.545;247.256;1
12:11:20.568;249.723;1
12:11:20.592;249.723;1
12:11:20.614;249.723;1
12:11:20.638;248.412;1
12:11:20.661;247.95;1
12:11:20.686;249.491;1
12:11:20.707;249.491;1
12:11:20.730;249.491;1
12:11:20.752;248.258;1
12:11:20.776;249.491;1
12:11:20.798;249.491;1
12:11:20.821;249.106;1
12:11:20.844;247.873;1
12:11:20.867;248.643;1
12:11:20.890;248.643;1
12:11:20.915;249.029;1
12:11:20.938;248.027;1
12:11:20.960;247.179;1
12:11:20.986;247.179;1
12:11:21.007;247.179;1
12:11:21.029;249.8;0
12:11:21.052;248.798;1
12:11:21.075;247.796;1
12:11:21.099;248.643;1
12:11:21.122;248.643;1
12:11:21.145;248.566;1
12:11:21.167;248.104;1
12:11:21.190;248.104;1
12:11:21.212;249.877;1
12:11:21.237;248.721;1
12:11:21.259;248.721;1
12:11:21.282;248.181;1
12:11:21.305;250.108;1
12:11:21.327;250.108;1
12:11:21.351;248.875;1
12:11:21.374;247.95;1
12:11:21.396;247.95;1
12:11:21.419;248.798;1
12:11:21.444;248.798;1
12:11:21.467;248.952;1
12:11:21.490;248.258;1
12:11:21.512;248.566;1
12:11:21.534;248.566;1
12:11:21.560;251.033;1
12:11:21.583;247.179;0
12:11:21.603;248.566;1
12:11:21.626;248.566;1
12:11:21.651;248.412;1
12:11:21.675;248.412;1
12:11:21.698;247.873;1
12:11:21.720;247.95;1
12:11:21.745;248.643;1
12:11:21.767;248.643;1
12:11:21.788;247.95;1
12:11:21.813;247.95;1
12:11:21.834;248.027;1
12:11:21.859;250.031;1
12:11:21.884;248.489;1
12:11:21.903;248.489;1
12:11:21.929;248.027;1
12:11:21.949;248.027;1
12:11:21.974;249.029;1
12:11:21.998;248.489;1
12:11:22.018;247.796;1
12:11:22.044;249.8;1
12:11:22.065;248.798;1
12:11:22.087;248.798;1
12:11:22.112;248.798;1
12:11:22.135;247.873;1
12:11:22.157;249.26;1
12:11:22.182;249.954;1
12:11:22.205;249.954;1
12:11:22.225;247.642;1
12:11:22.248;247.642;1
12:11:22.273;249.491;1
12:11:22.294;248.489;1
12:11:22.317;248.104;1
12:11:22.341;248.104;1
12:11:22.363;248.566;1
12:11:22.387;248.566;1
12:11:22.409;248.181;1
12:11:22.432;248.643;1
12:11:22.455;248.643;1
12:11:22.478;248.566;1
12:11:22.501;248.566;1
12:11:22.524;248.798;1
12:11:22.547;247.41;1
12:11:22.571;247.41;1
12:11:22.593;249.414;1
12:11:22.616;248.027;1
12:11:22.639;248.027;1
12:11:22.661;248.798;1
12:11:22.684;248.412;1
12:11:22.709;249.491;1
12:11:22.730;249.491;1
12:11:22.754;247.719;1
12:11:22.779;247.719;1
12:11:22.802;249.26;1
12:11:22.822;248.721;1
12:11:22.846;248.258;1
12:11:22.868;248.258;1
12:11:22.891;249.26;1
12:11:22.914;249.26;1
12:11:22.937;248.335;1
12:11:22.962;248.181;1
12:11:22.985;248.798;1
12:11:23.007;248.798;1
12:11:23.030;248.798;1
12:11:23.052;248.335;1
12:11:23.077;248.335;1
12:11:23.098;249.029;1
12:11:23.122;249.414;1
12:11:23.145;247.796;1
12:11:23.169;247.796;1
12:11:23.190;248.721;1
12:11:23.215;248.721;1
12:11:23.237;249.568;1
12:11:23.259;248.258;1
12:11:23.284;247.564;1
12:11:23.307;249.183;1
12:11:23.328;249.183;1
12:11:23.352;249.183;1
12:11:23.374;248.335;1
12:11:23.400;248.258;1
12:11:23.423;249.414;1
12:11:23.447;248.643;1
12:11:23.467;248.643;1
12:11:23.489;248.643;1
12:11:23.513;248.181;1
12:11:23.535;249.568;1
12:11:23.559;249.491;1
12:11:23.584;249.491;1
12:11:23.605;248.181;1
12:11:23.629;248.181;1
12:11:23.651;248.798;1
12:11:23.674;248.335;1
12:11:23.699;248.181;1
12:11:23.719;248.875;1
12:11:23.743;248.875;1
12:11:23.765;248.875;1
12:11:23.789;249.414;1
12:11:23.813;248.798;1
12:11:23.837;247.873;1
12:11:23.860;249.954;1
12:11:23.885;249.954;1
12:11:23.906;249.954;1
12:11:23.926;247.873;1
12:11:23.950;248.258;1
12:11:23.973;248.875;1
12:11:23.995;248.798;1
12:11:24.019;248.798;1
12:11:24.041;248.489;1
12:11:24.067;249.029;1
12:11:24.087;249.029;1
12:11:24.110;248.181;1
12:11:24.133;247.564;1
12:11:24.159;247.564;1
12:11:24.182;248.952;1
12:11:24.203;248.952;1
12:11:24.227;249.26;1
12:11:24.249;247.333;1
12:11:24.271;249.029;1
12:11:24.294;249.029;1
12:11:24.319;249.029;1
12:11:24.342;249.029;1
12:11:24.364;248.566;1
12:11:24.388;249.337;1
12:11:24.409;249.491;1
12:11:24.433;248.566;1
12:11:24.455;248.566;1
12:11:24.481;248.566;1
12:11:24.501;248.181;1
12:11:24.525;249.491;1
12:11:24.547;247.102;1
12:11:24.570;248.798;1
12:11:24.594;248.798;1
12:11:24.616;248.798;1
12:11:24.642;249.414;1
12:11:24.662;248.104;1
12:11:24.690;247.796;1
12:11:24.709;249.029;1
12:11:24.731;249.029;1
12:11:24.756;248.875;1
12:11:24.778;248.258;1
12:11:24.800;248.258;1
12:11:24.824;249.337;1
12:11:24.846;247.95;1
12:11:24.869;248.721;1
12:11:24.892;248.721;1
12:11:24.915;249.645;1
12:11:24.938;249.645;1
12:11:24.962;248.721;1
12:11:24.986;248.489;1
12:11:25.009;248.489;1
12:11:25.031;248.104;1
12:11:25.054;248.643;1
12:11:25.076;247.95;1
12:11:25.100;247.95;1
12:11:25.122;248.412;1
12:11:25.145;250.108;1
12:11:25.168;247.719;1
12:11:25.191;247.719;1
12:11:25.214;248.258;1
12:11:25.237;249.568;1
12:11:25.260;249.568;1
12:11:25.284;248.181;1
12:11:25.306;248.335;1
12:11:25.329;249.8;1
12:11:25.352;249.8;1
12:11:25.375;247.796;1
12:11:25.399;247.796;1
12:11:25.421;248.875;1
12:11:25.444;248.643;1
12:11:25.467;248.875;1
12:11:25.490;247.873;1
12:11:25.513;247.873;1
12:11:25.538;247.873;1
12:11:25.560;249.337;1
12:11:25.586;248.643;1
12:11:25.608;247.41;1
12:11:25.629;247.41;1
12:11:25.653;249.568;1
12:11:25.676;249.106;1
12:11:25.700;249.106;1
12:11:25.723;248.566;1
12:11:25.745;248.566;1
12:11:25.769;248.566;1
12:11:25.789;249.954;1
12:11:25.813;247.333;0
12:11:25.837;247.333;1
12:11:25.860;248.875;1
12:11:25.883;249.26;1
12:11:25.907;249.26;1
12:11:25.928;247.719;1
12:11:25.950;248.027;1
12:11:25.975;248.027;1
12:11:25.997;249.8;1
12:11:26.019;247.95;1
12:11:26.042;247.95;1
12:11:26.065;248.875;1
12:11:26.089;248.875;1
12:11:26.111;248.875;1
12:11:26.134;248.181;1
12:11:26.157;248.104;1
12:11:26.182;248.104;1
12:11:26.205;248.875;1
12:11:26.226;248.335;1
12:11:26.250;248.335;1
12:11:26.273;247.796;1
12:11:26.295;249.414;1
12:11:26.318;249.106;1
12:11:26.341;247.564;1
12:11:26.364;247.564;1
12:11:26.387;247.564;1
12:11:26.410;248.798;1
12:11:26.433;248.875;1
12:11:26.456;248.875;1
12:11:26.482;248.875;1
12:11:26.505;248.181;1
12:11:26.528;248.181;1
12:11:26.549;249.337;1
12:11:26.572;247.95;1
12:11:26.596;248.489;1
12:11:26.618;248.489;1
12:11:26.642;249.106;1
12:11:26.665;249.106;1
12:11:26.690;248.258;1
12:11:26.709;248.643;1
12:11:26.734;248.181;1
12:11:26.755;248.566;1
12:11:26.781;248.566;1
12:11:26.804;247.796;1
12:11:26.827;247.796;1
12:11:26.849;249.877;1
12:11:26.870;247.564;1
12:11:26.894;247.873;1
12:11:26.916;249.183;1
12:11:26.939;249.183;1
12:11:26.962;248.104;1
12:11:26.986;247.873;1
12:11:27.008;248.489;1
12:11:27.031;248.489;1
12:11:27.054;249.414;1
12:11:27.077;249.414;1
12:11:27.100;247.564;1
12:11:27.123;248.952;1
12:11:27.146;248.258;1
12:11:27.169;247.796;1
12:11:27.192;247.796;1
12:11:27.215;247.796;1
12:11:27.240;249.26;1
12:11:27.263;249.106;1
12:11:27.284;249.183;1
12:11:27.310;248.335;1
12:11:27.330;248.335;1
12:11:27.354;248.335;1
12:11:27.376;249.26;1
12:11:27.399;247.41;1
12:11:27.423;248.489;1
12:11:27.447;249.645;1
12:11:27.468;249.645;1
12:11:27.493;249.645;1
12:11:27.516;248.412;1
12:11:27.538;248.258;1
12:11:27.560;248.952;1
12:11:27.587;249.106;1
12:11:27.608;249.106;1
12:11:27.629;249.106;1
12:11:27.654;247.333;1
12:11:27.677;249.26;1
12:11:27.700;248.566;1
12:11:27.724;247.025;1
12:11:27.745;247.025;1
12:11:27.767;247.025;1
12:11:27.790;250.185;0
12:11:27.814;248.258;1
12:11:27.838;248.412;1
12:11:27.859;249.183;1
12:11:27.888;249.414;1
12:11:27.906;249.414;1
12:11:27.928;249.414;1
12:11:27.951;249.106;1
12:11:27.974;248.721;1
12:11:28.000;249.337;1
12:11:28.022;247.179;1
12:11:28.045;247.179;1
12:11:28.066;247.179;1
12:11:28.089;249.568;1
12:11:28.113;249.029;1
12:11:28.137;247.95;1
12:11:28.160;248.412;1
12:11:28.187;248.412;1
12:11:28.205;248.412;1
12:11:28.228;248.258;1
12:11:28.251;248.181;1
12:11:28.274;247.333;1
12:11:28.297;249.106;1
12:11:28.320;249.106;1
12:11:28.343;249.106;1
12:11:28.366;248.027;1
12:11:28.390;249.8;1
12:11:28.412;248.027;1
12:11:28.435;248.027;1
12:11:28.458;248.027;1
12:11:28.483;248.027;1
12:11:28.504;248.721;1
12:11:28.528;248.952;1
12:11:28.551;249.414;1
12:11:28.573;247.179;1
12:11:28.597;247.179;1
12:11:28.619;247.179;1
12:11:28.642;248.181;1
12:11:28.665;248.566;1
12:11:28.688;249.723;1
12:11:28.713;249.723;1
12:11:28.735;248.952;1
12:11:28.757;248.952;1
12:11:28.785;249.26;1
12:11:28.803;248.258;1
12:11:28.826;248.258;1
12:11:28.849;249.491;1
12:11:28.874;247.796;1
12:11:28.897;247.796;1
12:11:28.920;247.487;1
12:11:28.942;249.183;1
12:11:28.964;248.875;1
12:11:28.988;248.875;1
12:11:29.011;248.181;1
12:11:29.035;248.181;1
12:11:29.056;248.566;1
12:11:29.083;248.335;1
12:11:29.103;247.41;1
12:11:29.128;247.41;1
12:11:29.149;249.337;1
12:11:29.171;248.952;1
12:11:29.195;248.952;1
12:11:29.217;247.333;1
12:11:29.241;247.333;1
12:11:29.264;249.645;1
12:11:29.287;248.104;1
12:11:29.309;247.41;1
12:11:29.331;247.41;1
12:11:29.356;249.26;1
12:11:29.377;249.877;1
12:11:29.401;249.877;1
12:11:29.423;247.719;1
12:11:29.447;248.104;1
12:11:29.471;248.104;1
12:11:29.494;249.568;1
12:11:29.515;247.642;1
12:11:29.538;247.642;1
12:11:29.563;248.798;1
12:11:29.587;249.568;1
12:11:29.609;249.568;1
12:11:29.631;248.181;1
12:11:29.653;248.181;1
12:11:29.677;248.721;1
12:11:29.699;248.335;1
12:11:29.722;248.798;1
12:11:29.746;248.798;1
12:11:29.769;247.564;1
12:11:29.791;249.337;1
12:11:29.816;248.258;1
12:11:29.838;248.258;1
12:11:29.860;247.564;1
12:11:29.885;247.564;1
12:11:29.908;249.106;1
12:11:29.929;249.183;1
12:11:29.955;248.258;1
12:11:29.976;249.568;1
12:11:30.001;249.568;1
12:11:30.024;248.798;1
12:11:30.044;248.798;1
12:11:30.067;248.258;1
12:11:30.090;248.875;1
12:11:30.114;249.723;1
12:11:30.137;248.412;1
12:11:30.160;248.412;1
12:11:30.184;248.412;1
12:11:30.205;247.95;1
12:11:30.228;249.26;1
12:11:30.254;249.029;1
12:11:30.276;247.487;1
12:11:30.301;247.487;1
12:11:30.322;247.487;1
12:11:30.343;249.8;1
12:11:30.366;247.564;1
12:11:30.391;248.489;1
12:11:30.414;249.183;1
12:11:30.438;249.183;1
12:11:30.460;249.183;1
12:11:30.485;248.875;1
12:11:30.505;248.027;1
12:11:30.528;248.875;1
12:11:30.551;248.721;1
12:11:30.573;248.721;1
12:11:30.599;247.719;1
12:11:30.620;247.719;1
12:11:30.642;249.877;1
12:11:30.666;248.566;1
12:11:30.690;248.104;1
12:11:30.712;248.104;1
12:11:30.734;250.031;1
12:11:30.758;250.031;1
12:11:30.785;249.337;1
12:11:30.803;247.487;1
12:11:30.826;249.106;1
12:11:30.849;248.952;1
12:11:30.875;248.952;1
12:11:30.895;248.952;1
12:11:30.918;247.487;1
12:11:30.943;248.798;1
12:11:30.964;249.029;1
12:11:30.989;248.027;1
12:11:31.011;248.027;1
12:11:31.033;248.027;1
12:11:31.057;249.106;1
12:11:31.081;249.337;1
12:11:31.103;247.642;1
12:11:31.126;247.95;1
12:11:31.150;247.95;1
12:11:31.171;249.491;1
12:11:31.196;249.491;1
12:11:31.217;248.489;1
12:11:31.242;247.95;1
12:11:31.263;249.26;1
12:11:31.286;249.26;1
12:11:31.310;249.568;1
12:11:31.334;248.027;1
12:11:31.357;248.875;1
12:11:31.382;248.875;1
12:11:31.402;249.26;1
12:11:31.425;249.26;1
12:11:31.449;246.331;0
12:11:31.472;249.723;0
12:11:31.493;248.181;1
12:11:31.516;248.181;1
12:11:31.540;248.027;1
12:11:31.562;248.875;1
12:11:31.586;248.875;1
12:11:31.609;247.796;1
12:11:31.633;248.104;1
12:11:31.654;248.721;1
12:11:31.677;248.721;1
12:11:31.703;248.566;1
12:11:31.723;248.566;1
12:11:31.748;247.256;1
12:11:31.772;248.489;1
12:11:31.794;248.258;1
12:11:31.818;248.335;1
12:11:31.840;248.335;1
12:11:31.861;248.335;1
12:11:31.885;246.948;1
12:11:31.908;248.952;1
12:11:31.930;247.564;1
12:11:31.956;247.796;1
12:11:31.978;247.796;1
12:11:32.001;249.106;1
12:11:32.023;249.106;1
12:11:32.046;247.796;1
12:11:32.070;248.104;1
12:11:32.092;249.029;1
12:11:32.116;249.029;1
12:11:32.138;248.798;1
12:11:32.163;247.41;1
12:11:32.183;247.41;1
12:11:32.206;248.027;1
12:11:32.231;248.643;1
12:11:32.253;248.643;1
12:11:32.275;248.181;1
12:11:32.300;248.952;1
12:11:32.323;249.723;1
12:11:32.345;249.723;1
12:11:32.368;248.412;1
12:11:32.390;248.412;1
12:11:32.413;248.027;1
12:11:32.436;249.26;1
12:11:32.459;247.333;1
12:11:32.483;248.104;1
12:11:32.506;248.104;1
12:11:32.529;248.104;1
12:11:32.551;249.106;1
12:11:32.577;246.717;1
12:11:32.598;247.873;1
12:11:32.623;247.873;1
12:11:32.644;247.642;1
12:11:32.666;247.642;1
12:11:32.689;247.642;1
12:11:32.712;247.564;1
12:11:32.735;247.873;1
12:11:32.758;248.412;1
12:11:32.782;247.642;1
12:11:32.805;247.642;1
12:11:32.828;247.642;1
12:11:32.850;249.029;1
12:11:32.876;248.798;1
12:11:32.899;247.41;1
12:11:32.919;247.41;1
12:11:32.943;248.875;1
12:11:32.966;248.875;1
12:11:32.988;248.412;1
12:11:33.011;247.41;1
12:11:33.034;248.721;1
12:11:33.057;248.952;1
12:11:33.084;248.952;1
12:11:33.103;247.41;1
12:11:33.126;247.41;1
12:11:33.149;248.643;1
12:11:33.175;248.027;1
12:11:33.195;249.414;1
12:11:33.221;249.414;1
12:11:33.241;247.564;1
12:11:33.266;247.564;1
12:11:33.287;249.26;1
12:11:33.310;248.875;1
12:11:33.333;246.717;1
12:11:33.359;246.717;1
12:11:33.383;248.875;1
12:11:33.402;247.564;1
12:11:33.425;247.564;1
12:11:33.448;247.719;1
12:11:33.474;248.952;1
12:11:33.494;248.952;1
12:11:33.517;248.952;1
12:11:33.540;249.183;1
12:11:33.563;249.029;1
12:11:33.588;248.721;1
12:11:33.609;248.721;1
12:11:33.632;248.721;1
12:11:33.655;248.721;1
12:11:33.681;248.489;1
12:11:33.701;248.875;1
12:11:33.724;247.719;1
12:11:33.749;247.719;1
12:11:33.772;247.719;1
12:11:33.793;248.566;1
12:11:33.816;248.104;1
12:11:33.839;247.564;1
12:11:33.864;248.798;1
12:11:33.886;248.798;1
12:11:33.909;248.181;1
12:11:33.931;248.181;1
12:11:33.957;248.643;1
12:11:33.979;247.95;1
12:11:34.003;248.721;1
12:11:34.023;248.721;1
12:11:34.048;248.181;1
12:11:34.071;248.181;1
12:11:34.094;248.258;1
12:11:34.118;249.106;1
12:11:34.140;248.181;1
12:11:34.164;248.335;1
12:11:34.185;248.335;1
12:11:34.209;248.335;1
12:11:34.230;249.414;1
12:11:34.256;248.104;1
12:11:34.278;247.642;1
12:11:34.299;248.721;1
12:11:34.322;248.721;1
12:11:34.345;249.183;1
12:11:34.370;249.183;1
12:11:34.391;248.258;1
12:11:34.414;248.952;1
12:11:34.437;248.721;1
12:11:34.460;248.721;1
12:11:34.484;248.104;1
12:11:34.507;248.104;1
12:11:34.530;248.798;1
12:11:34.555;249.337;1
12:11:34.575;247.719;1
12:11:34.598;247.719;1
12:11:34.621;248.181;1
12:11:34.644;249.26;1
12:11:34.667;249.26;1
12:11:34.690;249.26;1
12:11:34.713;247.95;1
12:11:34.736;247.95;1
12:11:34.759;249.414;1
12:11:34.783;249.414;1
12:11:34.805;248.027;1
12:11:34.829;248.489;1
12:11:34.852;248.489;1
12:11:34.875;248.258;1
12:11:34.899;248.258;1
12:11:34.922;248.258;1
12:11:34.944;247.642;1
12:11:34.967;249.723;1
12:11:34.992;248.643;1
12:11:35.014;248.643;1
12:11:35.038;248.027;1
12:11:35.061;248.027;1
12:11:35.084;249.029;1
12:11:35.105;248.798;1
12:11:35.129;247.642;1
12:11:35.153;248.489;1
12:11:35.176;248.489;1
12:11:35.199;248.489;1
12:11:35.222;249.491;1
12:11:35.243;247.333;1
12:11:35.266;249.26;1
12:11:35.289;249.26;1
12:11:35.312;249.26;1
12:11:35.335;247.873;1
12:11:35.361;248.258;1
12:11:35.383;249.106;1
12:11:35.407;247.719;1
12:11:35.428;247.719;1
12:11:35.452;247.719;1
12:11:35.473;248.412;1
12:11:35.496;248.489;1
12:11:35.519;248.181;1
12:11:35.542;248.875;1
12:11:35.566;248.875;1
12:11:35.588;248.875;1
12:11:35.611;248.335;1
12:11:35.634;249.106;1
12:11:35.657;247.564;1
12:11:35.684;248.798;1
12:11:35.706;248.798;1
12:11:35.727;248.798;1
12:11:35.749;248.027;1
12:11:35.775;247.564;1
12:11:35.796;248.643;1
12:11:35.819;248.875;1
12:11:35.842;247.873;1
12:11:35.864;247.873;1
12:11:35.886;247.873;1
12:11:35.909;248.566;1
12:11:35.932;249.183;1
12:11:35.958;247.873;1
12:11:35.982;248.798;1
12:11:36.001;248.798;1
12:11:36.024;248.721;1
12:11:36.047;248.721;1
12:11:36.070;248.721;1
12:11:36.094;247.873;1
12:11:36.116;247.873;1
12:11:36.140;249.414;1
12:11:36.162;249.414;1
12:11:36.186;247.719;1
12:11:36.208;247.719;1
12:11:36.231;249.26;1
12:11:36.256;249.26;1
12:11:36.277;247.873;1
12:11:36.303;247.873;1
12:11:36.323;248.027;1
12:11:36.347;248.643;1
12:11:36.369;248.566;1
12:11:36.394;247.487;1
12:11:36.417;247.487;1
12:11:36.440;247.487;1
12:11:36.461;249.645;1
12:11:36.486;248.566;1
12:11:36.509;247.642;1
12:11:36.531;248.875;1
12:11:36.556;248.721;1
12:11:36.577;248.721;1
12:11:36.600;248.721;1
12:11:36.625;248.335;1
12:11:36.645;248.798;1
12:11:36.668;250.108;1
12:11:36.693;246.948;0
12:11:36.715;246.948;1
12:11:36.739;246.948;1
12:11:36.762;249.183;1
12:11:36.784;249.029;1
12:11:36.808;248.181;1
12:11:36.830;247.95;1
12:11:36.853;247.95;1
12:11:36.875;249.414;1
12:11:36.899;246.948;1
12:11:36.924;246.948;1
12:11:36.944;248.798;1
12:11:36.968;248.566;1
12:11:36.990;248.566;1
12:11:37.014;248.643;1
12:11:37.036;248.335;1
12:11:37.059;249.029;1
12:11:37.086;249.029;1
12:11:37.106;249.029;1
12:11:37.128;249.029;1
12:11:37.154;247.102;1
12:11:37.174;249.26;1
12:11:37.198;248.258;1
12:11:37.220;248.258;1
12:11:37.243;247.95;1
12:11:37.266;248.027;1
12:11:37.289;248.027;1
12:11:37.312;249.106;1
12:11:37.335;247.333;1
12:11:37.361;248.875;1
12:11:37.384;248.875;1
12:11:37.405;249.645;1
12:11:37.430;249.645;1
